time_s,x_mm,y_mm,z_mm,velocity_mms,acceleration_mms2
4.0756,3.2983,0.0000,-0.1575,0.9778,-0.7285
4.0972,3.3193,0.0000,-0.1575,0.9727,-0.2359
4.1184,3.3405,0.0000,-0.1575,0.9979,1.1897
4.1398,3.3615,0.0000,-0.1575,0.9829,-0.7027
4.1619,3.3825,0.0000,-0.1575,0.9526,-1.3727
4.1831,3.4041,0.0000,-0.1575,1.0167,3.0231
4.2045,3.4251,0.0000,-0.1575,0.9816,-1.6398
4.2261,3.4461,0.0000,-0.1575,0.9745,-0.3305
4.2476,3.4673,0.0000,-0.1575,0.9817,0.3372
4.2692,3.4884,0.0000,-0.1575,0.9793,-0.1105
4.2906,3.5097,0.0000,-0.1575,0.9951,0.7392
4.3117,3.5308,0.0000,-0.1575,0.9981,0.1393
4.3340,3.5516,0.0000,-0.1575,0.9344,-2.8613
4.3556,3.5732,0.0000,-0.1575,0.9978,2.9254
4.3772,3.5946,0.0000,-0.1575,0.9897,-0.3712
4.3984,3.6159,0.0000,-0.1575,1.0036,0.6501
4.4199,3.6369,0.0000,-0.1575,0.9778,-1.1989
4.4412,3.6579,0.0000,-0.1575,0.9862,0.3927
4.4626,3.6789,0.0000,-0.1575,0.9816,-0.2153
4.4840,3.6999,0.0000,-0.1575,0.9804,-0.0544
4.5053,3.7209,0.0000,-0.1575,0.9843,0.1805
4.5270,3.7419,0.0000,-0.1575,0.9718,-0.5741
4.5484,3.7632,0.0000,-0.1575,0.9945,1.0619
4.5693,3.7842,0.0000,-0.1575,1.0062,0.5609
4.5908,3.8048,0.0000,-0.1575,0.9579,-2.2466
4.6123,3.8259,0.0000,-0.1575,0.9839,1.2132
4.6334,3.8469,0.0000,-0.1575,0.9927,0.4162
4.6550,3.8679,0.0000,-0.1575,0.9735,-0.8920
4.6762,3.8890,0.0000,-0.1575,0.9962,1.0725
4.6978,3.9099,0.0000,-0.1575,0.9650,-1.4417
4.7190,3.9311,0.0000,-0.1575,1.0005,1.6735
4.7410,3.9520,0.0000,-0.1575,0.9479,-2.3873
4.7628,3.9734,0.0000,-0.1575,0.9868,1.7896
4.7840,3.9948,0.0000,-0.1575,1.0063,0.9152
4.8052,4.0159,0.0000,-0.1575,0.9969,-0.4433
4.8262,4.0368,0.0000,-0.1575,0.9938,-0.1490
4.8477,4.0574,0.0000,-0.1575,0.9593,-1.6003
4.8689,4.0785,0.0000,-0.1575,0.9961,1.7374
4.8904,4.0994,0.0000,-0.1575,0.9684,-1.2854
4.9118,4.1204,0.0000,-0.1575,0.9841,0.7338
4.9332,4.1415,0.0000,-0.1575,0.9859,0.0836
4.9550,4.1625,0.0000,-0.1575,0.9641,-1.0022
4.9770,4.1839,0.0000,-0.1575,0.9693,0.2362
4.9982,4.2057,0.0000,-0.1575,1.0291,2.8147
5.0194,4.2266,0.0000,-0.1575,0.9866,-2.0084
5.0405,4.2474,0.0000,-0.1575,0.9849,-0.0817
5.0619,4.2682,0.0000,-0.1575,0.9731,-0.5524
5.0833,4.2891,0.0000,-0.1575,0.9765,0.1575
5.1049,4.3101,0.0000,-0.1575,0.9683,-0.3775
5.1264,4.3314,0.0000,-0.1575,0.9921,1.1093
5.1480,4.3525,0.0000,-0.1575,0.9785,-0.6307
5.1693,4.3738,0.0000,-0.1575,0.9982,0.9261
