time_s,cx_px,cy_px,tx_mm,ty_mm,tz_mm
39.1696,213.25,159.75,-0.2499,1.7490,
39.2337,213.25,159.50,-0.2499,1.9989,
39.2976,213.25,159.75,-0.2499,1.7490,
39.3613,213.25,159.50,-0.2499,1.9989,
39.4261,213.25,159.50,-0.2499,1.9989,
39.4893,213.25,159.75,-0.2499,1.7490,
39.5695,213.25,159.50,-0.2499,1.9989,
39.6335,213.25,159.50,-0.2499,1.9989,
39.6977,213.25,159.75,-0.2499,1.7490,
39.7618,213.25,159.50,-0.2499,1.9989,
39.8256,213.25,159.75,-0.2499,1.7490,
39.8897,213.25,159.50,-0.2499,1.9989,
39.9695,213.25,159.75,-0.2499,1.7490,
40.0338,213.25,159.50,-0.2499,1.9989,
40.0985,213.25,159.50,-0.2499,1.9989,
40.1615,213.25,159.75,-0.2499,1.7490,
40.2255,213.25,159.50,-0.2499,1.9989,
40.2898,213.25,159.75,-0.2499,1.7490,
40.3696,213.25,159.50,-0.2499,1.9989,
40.4340,213.25,159.50,-0.2499,1.9989,
40.4982,213.25,159.50,-0.2499,1.9989,
40.5617,213.25,159.50,-0.2499,1.9989,
40.6256,213.25,159.75,-0.2499,1.7490,
40.6897,213.25,159.50,-0.2499,1.9989,
40.7706,213.25,159.50,-0.2499,1.9989,
40.8338,213.25,159.50,-0.2499,1.9989,
40.8976,213.25,159.50,-0.2499,1.9989,
40.9623,213.25,159.75,-0.2499,1.7490,
41.0256,213.25,159.50,-0.2499,1.9989,
41.0897,213.25,159.50,-0.2499,1.9989,
41.1696,213.25,159.50,-0.2499,1.9989,
41.2336,213.25,159.50,-0.2499,1.9989,
41.2978,213.25,159.75,-0.2499,1.7490,
41.3618,213.25,159.50,-0.2499,1.9989,
41.4258,213.25,159.75,-0.2499,1.7490,
41.4896,213.25,159.50,-0.2499,1.9989,
41.5697,213.25,159.50,-0.2499,1.9989,
41.6337,213.25,159.75,-0.2499,1.7490,
41.6976,213.25,159.50,-0.2499,1.9989,
41.7622,213.25,159.75,-0.2499,1.7490,
41.8258,213.25,159.75,-0.2499,1.7490,
41.8897,213.25,159.50,-0.2499,1.9989,
42.0338,213.25,159.50,-0.2499,1.9989,
42.0975,213.25,159.75,-0.2499,1.7490,
42.1616,213.25,159.75,-0.2499,1.7490,
42.2257,213.25,159.50,-0.2499,1.9989,
42.2899,213.25,159.50,-0.2499,1.9989,
42.3697,213.25,159.75,-0.2499,1.7490,
42.4337,213.25,159.75,-0.2499,1.7490,
42.4977,213.25,159.50,-0.2499,1.9989,
42.5616,213.25,159.50,-0.2499,1.9989,
42.6257,213.25,159.75,-0.2499,1.7490,
42.6896,213.25,159.50,-0.2499,1.9989,
42.7697,213.25,159.50,-0.2499,1.9989,
42.8337,213.75,160.00,0.2499,1.4992,
42.8976,213.25,159.75,-0.2499,1.7490,
42.9614,213.25,159.50,-0.2499,1.9989,
43.0256,213.25,159.50,-0.2499,1.9989,
43.1696,213.25,159.75,-0.2499,1.7490,
43.2337,213.25,159.75,-0.2499,1.7490,
43.2977,213.25,159.75,-0.2499,1.7490,
43.3627,213.25,159.75,-0.2499,1.7490,
43.4257,213.25,159.50,-0.2499,1.9989,
43.4898,213.25,159.50,-0.2499,1.9989,
43.5697,213.25,159.50,-0.2499,1.9989,
43.6336,213.25,159.75,-0.2499,1.7490,
43.6977,213.25,159.50,-0.2499,1.9989,
43.7617,213.25,159.75,-0.2499,1.7490,
43.8257,213.25,159.50,-0.2499,1.9989,
43.8900,213.25,159.50,-0.2499,1.9989,
43.9697,213.25,159.50,-0.2499,1.9989,
44.0337,213.25,159.75,-0.2499,1.7490,
44.0978,213.25,159.75,-0.2499,1.7490,
44.1618,213.25,159.75,-0.2499,1.7490,
44.2257,213.25,159.50,-0.2499,1.9989,
44.2897,213.25,159.75,-0.2499,1.7490,
44.3697,213.25,159.50,-0.2499,1.9989,
44.4341,213.25,159.75,-0.2499,1.7490,
44.4977,213.25,159.75,-0.2499,1.7490,
44.5616,213.25,159.50,-0.2499,1.9989,
44.6262,213.25,159.50,-0.2499,1.9989,
44.6897,213.25,159.75,-0.2499,1.7490,
44.7697,213.25,159.50,-0.2499,1.9989,
44.8340,213.25,159.50,-0.2499,1.9989,
44.8983,213.25,159.50,-0.2499,1.9989,
44.9617,213.25,159.50,-0.2499,1.9989,
45.0257,213.25,159.50,-0.2499,1.9989,
45.0897,213.25,159.50,-0.2499,1.9989,
45.1699,213.25,159.50,-0.2499,1.9989,
45.2337,213.25,159.75,-0.2499,1.7490,
45.2977,213.25,159.75,-0.2499,1.7490,
45.3619,213.25,159.50,-0.2499,1.9989,
45.4260,213.25,159.75,-0.2499,1.7490,
45.4898,213.25,159.75,-0.2499,1.7490,
45.5697,213.25,159.75,-0.2499,1.7490,
45.6338,213.25,159.75,-0.2499,1.7490,
45.6978,213.25,159.50,-0.2499,1.9989,
45.7617,213.25,159.75,-0.2499,1.7490,
45.8258,213.25,159.75,-0.2499,1.7490,
45.8898,213.25,159.75,-0.2499,1.7490,
45.9697,213.25,159.75,-0.2499,1.7490,
46.0338,213.25,159.75,-0.2499,1.7490,
46.0978,213.25,159.75,-0.2499,1.7490,
46.1623,213.25,159.50,-0.2499,1.9989,
46.2257,213.25,159.50,-0.2499,1.9989,
46.2902,213.25,159.75,-0.2499,1.7490,
46.3698,213.25,159.75,-0.2499,1.7490,
46.4339,213.25,159.50,-0.2499,1.9989,
46.4978,213.25,159.75,-0.2499,1.7490,
46.5619,213.25,159.75,-0.2499,1.7490,
46.6258,213.25,159.75,-0.2499,1.7490,
46.6897,213.25,159.50,-0.2499,1.9989,
46.7699,213.25,159.50,-0.2499,1.9989,
46.8339,213.25,159.75,-0.2499,1.7490,
46.8975,213.25,159.75,-0.2499,1.7490,
46.9617,213.25,159.50,-0.2499,1.9989,
47.0258,213.25,159.75,-0.2499,1.7490,
47.0898,213.25,159.75,-0.2499,1.7490,
47.1698,213.25,159.75,-0.2499,1.7490,
47.2338,213.25,159.50,-0.2499,1.9989,
47.2979,213.25,159.75,-0.2499,1.7490,
47.3619,213.25,159.75,-0.2499,1.7490,
47.4260,213.25,159.75,-0.2499,1.7490,
47.4899,213.25,159.75,-0.2499,1.7490,
47.5698,213.25,159.75,-0.2499,1.7490,
47.6337,213.25,159.75,-0.2499,1.7490,
47.6979,213.25,159.75,-0.2499,1.7490,
47.7618,213.25,159.75,-0.2499,1.7490,
47.8259,213.25,159.75,-0.2499,1.7490,
47.8898,213.25,159.75,-0.2499,1.7490,
47.9698,213.25,159.50,-0.2499,1.9989,
48.0339,213.25,159.75,-0.2499,1.7490,
48.0984,213.25,159.75,-0.2499,1.7490,
48.1628,213.25,159.75,-0.2499,1.7490,
48.2257,213.25,159.75,-0.2499,1.7490,
48.2898,213.25,159.75,-0.2499,1.7490,
48.3698,213.25,159.75,-0.2499,1.7490,
48.4338,213.25,159.75,-0.2499,1.7490,
48.4978,213.25,159.75,-0.2499,1.7490,
48.5619,213.25,159.50,-0.2499,1.9989,
48.6258,213.25,159.75,-0.2499,1.7490,
48.6904,213.25,159.75,-0.2499,1.7490,
48.7695,213.25,159.75,-0.2499,1.7490,
48.8339,213.25,159.75,-0.2499,1.7490,
48.8978,213.25,159.75,-0.2499,1.7490,
48.9618,213.25,159.75,-0.2499,1.7490,
49.0261,213.25,159.50,-0.2499,1.9989,
49.0898,213.25,159.50,-0.2499,1.9989,
49.1699,213.25,159.50,-0.2499,1.9989,
49.2340,213.25,159.75,-0.2499,1.7490,
49.2976,213.25,159.50,-0.2499,1.9989,
49.3617,213.25,159.50,-0.2499,1.9989,
49.4258,213.25,159.50,-0.2499,1.9989,
49.4901,213.25,159.50,-0.2499,1.9989,
49.5698,213.25,159.50,-0.2499,1.9989,
49.6338,213.25,159.50,-0.2499,1.9989,
49.6979,213.25,159.50,-0.2499,1.9989,
49.7620,213.25,159.75,-0.2499,1.7490,
49.8265,213.25,159.75,-0.2499,1.7490,
49.8899,213.25,159.75,-0.2499,1.7490,
49.9698,213.25,159.50,-0.2499,1.9989,
50.0339,213.25,159.50,-0.2499,1.9989,
50.1620,213.25,159.75,-0.2499,1.7490,
50.2259,213.25,159.75,-0.2499,1.7490,
50.2899,213.25,159.50,-0.2499,1.9989,
50.3699,213.25,159.50,-0.2499,1.9989,
50.4339,213.25,159.75,-0.2499,1.7490,
50.4979,213.25,159.50,-0.2499,1.9989,
50.5621,213.25,159.50,-0.2499,1.9989,
50.6259,213.25,159.75,-0.2499,1.7490,
50.6899,213.25,159.75,-0.2499,1.7490,
50.7699,213.25,159.75,-0.2499,1.7490,
50.8338,213.25,159.75,-0.2499,1.7490,
50.8982,213.25,159.75,-0.2499,1.7490,
50.9618,213.25,159.50,-0.2499,1.9989,
51.0260,213.25,159.50,-0.2499,1.9989,
51.0901,213.25,159.50,-0.2499,1.9989,
51.1696,213.25,159.75,-0.2499,1.7490,
51.2343,213.25,159.75,-0.2499,1.7490,
51.2980,213.25,159.75,-0.2499,1.7490,
51.3625,213.25,159.50,-0.2499,1.9989,
51.4259,213.25,159.75,-0.2499,1.7490,
51.4912,213.25,159.75,-0.2499,1.7490,
51.5699,213.25,159.75,-0.2499,1.7490,
51.6341,213.25,159.50,-0.2499,1.9989,
51.6979,213.25,159.50,-0.2499,1.9989,
51.7624,213.25,159.75,-0.2499,1.7490,
51.8259,213.25,159.50,-0.2499,1.9989,
51.8899,213.25,159.50,-0.2499,1.9989,
51.9699,213.25,159.50,-0.2499,1.9989,
52.0338,213.25,159.50,-0.2499,1.9989,
52.0983,213.25,159.50,-0.2499,1.9989,
52.1620,213.25,159.50,-0.2499,1.9989,
52.2260,213.25,159.75,-0.2499,1.7490,
52.2899,213.25,159.50,-0.2499,1.9989,
52.3696,213.75,160.00,0.2499,1.4992,
52.4342,213.25,159.75,-0.2499,1.7490,
52.4979,213.25,159.75,-0.2499,1.7490,
52.5619,213.25,159.50,-0.2499,1.9989,
52.6261,213.25,159.50,-0.2499,1.9989,
52.6899,213.25,159.75,-0.2499,1.7490,
52.7700,213.25,159.50,-0.2499,1.9989,
52.8340,213.25,159.75,-0.2499,1.7490,
52.8977,213.25,159.75,-0.2499,1.7490,
52.9619,213.25,159.75,-0.2499,1.7490,
53.0270,213.25,159.75,-0.2499,1.7490,
53.0900,213.25,159.50,-0.2499,1.9989,
53.2340,213.25,159.75,-0.2499,1.7490,
53.2980,213.25,159.50,-0.2499,1.9989,
53.3619,213.25,159.50,-0.2499,1.9989,
53.4259,213.25,159.75,-0.2499,1.7490,
53.4899,213.25,159.75,-0.2499,1.7490,
53.5699,213.25,159.75,-0.2499,1.7490,
53.6340,213.25,159.75,-0.2499,1.7490,
53.6980,213.25,159.75,-0.2499,1.7490,
53.7621,213.25,159.50,-0.2499,1.9989,
53.8261,213.25,159.75,-0.2499,1.7490,
53.8901,213.25,159.75,-0.2499,1.7490,
53.9700,213.25,159.50,-0.2499,1.9989,
54.0340,213.25,159.50,-0.2499,1.9989,
54.0980,213.25,159.50,-0.2499,1.9989,
54.1620,213.25,159.75,-0.2499,1.7490,
54.2262,213.25,159.50,-0.2499,1.9989,
54.2905,213.25,159.75,-0.2499,1.7490,
54.3699,213.25,159.75,-0.2499,1.7490,
54.4340,213.25,159.75,-0.2499,1.7490,
54.4979,213.25,159.50,-0.2499,1.9989,
54.5623,213.25,159.75,-0.2499,1.7490,
54.6262,213.25,159.75,-0.2499,1.7490,
54.6901,213.25,159.50,-0.2499,1.9989,
54.7700,213.25,159.50,-0.2499,1.9989,
54.8982,213.25,159.50,-0.2499,1.9989,
54.9619,213.25,159.75,-0.2499,1.7490,
55.0265,213.25,159.75,-0.2499,1.7490,
55.0900,213.25,159.50,-0.2499,1.9989,
55.1701,213.25,159.75,-0.2499,1.7490,
55.2339,213.25,159.50,-0.2499,1.9989,
55.2979,213.25,159.50,-0.2499,1.9989,
55.3621,213.25,159.50,-0.2499,1.9989,
55.4259,213.25,159.50,-0.2499,1.9989,
55.4907,213.25,159.75,-0.2499,1.7490,
55.5699,213.25,159.50,-0.2499,1.9989,
55.6341,213.25,159.75,-0.2499,1.7490,
55.6980,213.25,159.50,-0.2499,1.9989,
55.7619,213.25,159.50,-0.2499,1.9989,
55.8262,213.25,159.50,-0.2499,1.9989,
55.8898,213.25,159.50,-0.2499,1.9989,
55.9700,213.25,159.75,-0.2499,1.7490,
56.0340,213.25,159.50,-0.2499,1.9989,
56.0980,213.25,159.50,-0.2499,1.9989,
56.1621,213.25,159.75,-0.2499,1.7490,
56.2263,213.25,159.75,-0.2499,1.7490,
56.2900,213.25,159.75,-0.2499,1.7490,
56.3698,213.25,159.50,-0.2499,1.9989,
56.4341,213.25,159.50,-0.2499,1.9989,
56.4980,213.25,159.50,-0.2499,1.9989,
56.5625,213.25,159.75,-0.2499,1.7490,
56.6257,213.25,159.75,-0.2499,1.7490,
56.6904,213.25,159.75,-0.2499,1.7490,
56.7700,213.25,159.50,-0.2499,1.9989,
56.8340,213.25,159.50,-0.2499,1.9989,
56.8981,213.25,159.50,-0.2499,1.9989,
56.9620,213.25,159.75,-0.2499,1.7490,
57.0266,213.25,159.75,-0.2499,1.7490,
57.0900,213.25,159.50,-0.2499,1.9989,
57.1700,213.25,159.50,-0.2499,1.9989,
57.2340,213.25,159.75,-0.2499,1.7490,
57.2981,213.25,159.50,-0.2499,1.9989,
57.3621,213.25,159.75,-0.2499,1.7490,
57.4262,213.25,159.50,-0.2499,1.9989,
57.4899,213.25,159.50,-0.2499,1.9989,
57.5700,213.25,159.50,-0.2499,1.9989,
57.6338,213.25,159.75,-0.2499,1.7490,
57.6980,213.25,159.75,-0.2499,1.7490,
57.7624,213.25,159.50,-0.2499,1.9989,
57.8901,213.25,159.50,-0.2499,1.9989,
57.9701,213.25,159.75,-0.2499,1.7490,
58.0342,213.25,159.75,-0.2499,1.7490,
58.0981,213.25,159.75,-0.2499,1.7490,
58.1620,213.25,159.50,-0.2499,1.9989,
58.2261,213.25,159.75,-0.2499,1.7490,
58.2901,213.25,159.50,-0.2499,1.9989,
58.3700,213.25,159.75,-0.2499,1.7490,
58.4359,213.25,159.50,-0.2499,1.9989,
58.4986,213.25,159.50,-0.2499,1.9989,
58.5621,213.25,159.75,-0.2499,1.7490,
58.6258,213.25,159.50,-0.2499,1.9989,
58.6907,213.25,159.75,-0.2499,1.7490,
58.7699,213.25,159.50,-0.2499,1.9989,
58.8341,213.25,159.75,-0.2499,1.7490,
58.8980,213.25,159.50,-0.2499,1.9989,
58.9627,213.25,159.50,-0.2499,1.9989,
59.0263,213.25,159.75,-0.2499,1.7490,
59.0901,213.25,159.75,-0.2499,1.7490,
59.1701,213.25,159.50,-0.2499,1.9989,
59.2343,213.25,159.75,-0.2499,1.7490,
59.2981,213.25,159.50,-0.2499,1.9989,
59.3621,213.25,159.75,-0.2499,1.7490,
59.4263,213.25,159.75,-0.2499,1.7490,
59.4912,213.25,159.75,-0.2499,1.7490,
59.5701,213.25,159.75,-0.2499,1.7490,
59.6341,213.25,159.75,-0.2499,1.7490,
59.6982,213.25,159.75,-0.2499,1.7490,
59.7622,213.25,159.75,-0.2499,1.7490,
59.8261,213.25,159.50,-0.2499,1.9989,
59.8902,213.25,159.50,-0.2499,1.9989,
59.9701,213.25,159.50,-0.2499,1.9989,
60.0342,213.25,159.75,-0.2499,1.7490,
60.0981,213.25,159.50,-0.2499,1.9989,
60.1621,213.25,159.50,-0.2499,1.9989,
60.2262,213.25,159.50,-0.2499,1.9989,
60.2902,213.25,159.75,-0.2499,1.7490,
60.3701,213.25,159.75,-0.2499,1.7490,
60.4341,213.25,159.50,-0.2499,1.9989,
60.4993,213.25,159.50,-0.2499,1.9989,
60.5623,213.25,159.75,-0.2499,1.7490,
60.6260,213.25,159.75,-0.2499,1.7490,
60.6901,213.25,159.50,-0.2499,1.9989,
60.7700,213.25,159.50,-0.2499,1.9989,
60.8341,213.25,159.75,-0.2499,1.7490,
60.8983,213.25,159.75,-0.2499,1.7490,
60.9623,213.25,159.50,-0.2499,1.9989,
61.0262,213.25,159.50,-0.2499,1.9989,
61.0903,213.25,159.75,-0.2499,1.7490,
61.1702,213.25,159.50,-0.2499,1.9989,
61.2343,213.25,159.75,-0.2499,1.7490,
61.2982,213.25,159.75,-0.2499,1.7490,
61.3622,213.25,159.50,-0.2499,1.9989,
61.4261,213.25,159.50,-0.2499,1.9989,
61.4902,213.25,159.50,-0.2499,1.9989,
61.5699,213.25,159.50,-0.2499,1.9989,
61.6341,213.25,159.50,-0.2499,1.9989,
61.6981,213.25,159.50,-0.2499,1.9989,
61.7622,213.25,159.75,-0.2499,1.7490,
61.8262,213.25,159.50,-0.2499,1.9989,
61.8900,213.25,159.50,-0.2499,1.9989,
61.9700,213.25,159.75,-0.2499,1.7490,
62.0342,213.25,159.50,-0.2499,1.9989,
62.0984,213.25,159.75,-0.2499,1.7490,
62.1623,213.25,159.50,-0.2499,1.9989,
62.2262,213.25,159.50,-0.2499,1.9989,
62.3707,213.25,159.75,-0.2499,1.7490,
62.4342,213.25,159.75,-0.2499,1.7490,
62.4987,213.25,159.50,-0.2499,1.9989,
62.5622,213.25,159.50,-0.2499,1.9989,
62.6904,213.25,159.75,-0.2499,1.7490,
62.7702,213.25,159.50,-0.2499,1.9989,
62.8342,213.25,159.50,-0.2499,1.9989,
62.8985,213.25,159.50,-0.2499,1.9989,
62.9623,213.25,159.50,-0.2499,1.9989,
63.0265,213.25,159.75,-0.2499,1.7490,
63.0902,213.25,159.50,-0.2499,1.9989,
63.1701,213.25,159.50,-0.2499,1.9989,
63.2341,213.25,159.50,-0.2499,1.9989,
63.2983,213.25,159.75,-0.2499,1.7490,
63.3622,213.25,159.75,-0.2499,1.7490,
63.4264,213.25,159.75,-0.2499,1.7490,
63.4902,213.25,159.75,-0.2499,1.7490,
63.5703,213.25,159.75,-0.2499,1.7490,
63.6343,213.25,159.50,-0.2499,1.9989,
63.6983,213.25,159.75,-0.2499,1.7490,
63.7625,213.25,159.75,-0.2499,1.7490,
63.8262,213.25,159.75,-0.2499,1.7490,
63.8904,213.25,159.75,-0.2499,1.7490,
63.9703,213.25,159.75,-0.2499,1.7490,
64.0343,213.25,159.50,-0.2499,1.9989,
64.0982,213.25,159.50,-0.2499,1.9989,
64.1623,213.25,159.50,-0.2499,1.9989,
64.2263,213.25,159.75,-0.2499,1.7490,
64.2900,213.25,159.50,-0.2499,1.9989,
64.3703,213.25,159.75,-0.2499,1.7490,
64.4343,213.25,159.50,-0.2499,1.9989,
64.4983,213.25,159.50,-0.2499,1.9989,
64.5625,213.25,159.75,-0.2499,1.7490,
64.6262,213.25,159.50,-0.2499,1.9989,
64.6906,213.25,159.50,-0.2499,1.9989,
64.7701,213.25,159.50,-0.2499,1.9989,
64.8344,213.25,159.75,-0.2499,1.7490,
64.8983,213.25,159.50,-0.2499,1.9989,
64.9625,213.25,159.50,-0.2499,1.9989,
65.0267,213.25,159.50,-0.2499,1.9989,
65.0903,213.25,159.75,-0.2499,1.7490,
65.1703,213.25,159.50,-0.2499,1.9989,
65.2347,213.25,159.50,-0.2499,1.9989,
65.2984,213.25,159.50,-0.2499,1.9989,
65.3619,213.25,159.75,-0.2499,1.7490,
65.4263,213.25,159.50,-0.2499,1.9989,
65.5703,213.25,159.50,-0.2499,1.9989,
65.6344,213.25,159.50,-0.2499,1.9989,
65.6992,213.25,159.75,-0.2499,1.7490,
65.7621,213.25,159.75,-0.2499,1.7490,
65.8265,213.25,159.75,-0.2499,1.7490,
65.8904,213.25,159.75,-0.2499,1.7490,
65.9703,213.25,159.50,-0.2499,1.9989,
66.0343,213.25,159.75,-0.2499,1.7490,
66.0983,213.25,159.75,-0.2499,1.7490,
66.1628,213.75,160.00,0.2499,1.4992,
66.2261,213.25,159.50,-0.2499,1.9989,
66.2903,213.25,159.75,-0.2499,1.7490,
66.3703,213.25,159.50,-0.2499,1.9989,
66.4343,213.25,159.50,-0.2499,1.9989,
66.4983,213.25,159.75,-0.2499,1.7490,
66.5624,213.25,159.50,-0.2499,1.9989,
66.6273,213.25,159.50,-0.2499,1.9989,
66.6907,213.25,159.75,-0.2499,1.7490,
66.7703,213.25,159.75,-0.2499,1.7490,
66.8349,213.25,159.50,-0.2499,1.9989,
66.8983,213.25,159.50,-0.2499,1.9989,
66.9623,213.25,159.75,-0.2499,1.7490,
67.0263,213.25,159.50,-0.2499,1.9989,
67.0903,213.25,159.75,-0.2499,1.7490,
67.1704,213.25,159.75,-0.2499,1.7490,
67.2344,213.25,159.75,-0.2499,1.7490,
67.2983,213.25,159.50,-0.2499,1.9989,
67.3623,213.25,159.75,-0.2499,1.7490,
67.4263,213.25,159.50,-0.2499,1.9989,
67.4903,213.25,159.75,-0.2499,1.7490,
67.5704,213.25,159.75,-0.2499,1.7490,
67.6344,213.25,159.50,-0.2499,1.9989,
67.6983,213.25,159.50,-0.2499,1.9989,
67.7623,213.25,159.50,-0.2499,1.9989,
67.8264,213.25,159.75,-0.2499,1.7490,
67.9703,213.25,159.75,-0.2499,1.7490,
68.0344,213.25,159.75,-0.2499,1.7490,
68.0985,213.25,159.50,-0.2499,1.9989,
68.2264,213.25,159.75,-0.2499,1.7490,
68.2905,213.25,159.75,-0.2499,1.7490,
68.3704,213.25,159.75,-0.2499,1.7490,
68.4340,213.25,159.75,-0.2499,1.7490,
68.4989,213.25,159.50,-0.2499,1.9989,
68.5623,213.25,159.75,-0.2499,1.7490,
68.6265,213.25,159.50,-0.2499,1.9989,
68.6907,213.25,159.75,-0.2499,1.7490,
68.7700,213.25,159.50,-0.2499,1.9989,
68.8346,213.25,159.75,-0.2499,1.7490,
68.8982,213.25,159.75,-0.2499,1.7490,
68.9627,213.25,159.50,-0.2499,1.9989,
69.1704,213.25,159.50,-0.2499,1.9989,
69.2344,213.25,159.75,-0.2499,1.7490,
69.2992,213.25,159.50,-0.2499,1.9989,
69.3634,213.25,159.75,-0.2499,1.7490,
69.4264,213.25,159.75,-0.2499,1.7490,
69.4904,213.25,159.50,-0.2499,1.9989,
69.5705,213.25,159.75,-0.2499,1.7490,
69.6346,213.25,159.50,-0.2499,1.9989,
69.6988,213.25,159.50,-0.2499,1.9989,
69.7624,213.25,159.50,-0.2499,1.9989,
69.8265,213.25,159.75,-0.2499,1.7490,
69.9703,213.25,159.50,-0.2499,1.9989,
70.0348,213.25,159.50,-0.2499,1.9989,
70.0986,213.25,159.50,-0.2499,1.9989,
70.1633,213.25,159.50,-0.2499,1.9989,
70.2262,213.25,159.75,-0.2499,1.7490,
70.2904,213.25,159.50,-0.2499,1.9989,
70.4985,213.25,159.50,-0.2499,1.9989,
70.5624,213.25,159.50,-0.2499,1.9989,
70.6266,213.25,159.75,-0.2499,1.7490,
70.7705,213.25,159.50,-0.2499,1.9989,
70.8347,213.25,159.75,-0.2499,1.7490,
70.8985,213.75,159.75,0.2499,1.7490,
70.9629,213.25,159.50,-0.2499,1.9989,
71.0264,213.25,159.50,-0.2499,1.9989,
71.0907,213.25,159.75,-0.2499,1.7490,
71.1704,213.25,159.50,-0.2499,1.9989,
71.2347,213.25,159.75,-0.2499,1.7490,
71.2985,213.25,159.75,-0.2499,1.7490,
71.3627,213.25,159.50,-0.2499,1.9989,
71.4265,213.25,159.75,-0.2499,1.7490,
71.4906,213.25,159.50,-0.2499,1.9989,
71.5706,213.25,159.50,-0.2499,1.9989,
71.6344,213.25,159.50,-0.2499,1.9989,
71.6992,213.25,159.50,-0.2499,1.9989,
71.7624,213.25,159.50,-0.2499,1.9989,
71.8265,213.25,159.75,-0.2499,1.7490,
71.8907,213.25,159.75,-0.2499,1.7490,
71.9704,213.25,159.50,-0.2499,1.9989,
72.0345,213.25,159.50,-0.2499,1.9989,
72.0984,213.25,159.75,-0.2499,1.7490,
72.1625,213.25,159.50,-0.2499,1.9989,
72.2265,213.25,159.50,-0.2499,1.9989,
72.2908,213.25,159.75,-0.2499,1.7490,
72.3705,213.25,159.75,-0.2499,1.7490,
72.4348,213.25,159.50,-0.2499,1.9989,
72.4985,213.25,159.75,-0.2499,1.7490,
72.5624,213.25,159.50,-0.2499,1.9989,
72.6264,213.25,159.75,-0.2499,1.7490,
72.6905,213.25,159.50,-0.2499,1.9989,
72.7706,213.50,160.00,0.0000,1.4992,
72.8344,213.25,159.75,-0.2499,1.7490,
72.8985,213.25,159.75,-0.2499,1.7490,
72.9627,213.25,159.75,-0.2499,1.7490,
73.0265,213.25,159.75,-0.2499,1.7490,
73.0906,213.25,159.50,-0.2499,1.9989,
73.1704,213.25,159.75,-0.2499,1.7490,
73.2345,213.25,159.50,-0.2499,1.9989,
73.2987,213.25,159.75,-0.2499,1.7490,
73.3629,213.25,159.75,-0.2499,1.7490,
73.4265,213.25,159.75,-0.2499,1.7490,
73.4906,213.25,159.50,-0.2499,1.9989,
73.5704,213.25,159.50,-0.2499,1.9989,
73.6347,213.25,159.75,-0.2499,1.7490,
73.6984,213.25,159.50,-0.2499,1.9989,
73.8266,213.25,159.50,-0.2499,1.9989,
73.8906,213.25,159.50,-0.2499,1.9989,
73.9705,213.25,159.75,-0.2499,1.7490,
74.0346,213.25,159.50,-0.2499,1.9989,
74.0986,213.25,159.75,-0.2499,1.7490,
74.1630,213.25,159.75,-0.2499,1.7490,
74.2264,213.25,159.75,-0.2499,1.7490,
74.2911,213.25,159.50,-0.2499,1.9989,
74.3705,213.25,159.50,-0.2499,1.9989,
74.4351,213.25,159.50,-0.2499,1.9989,
74.4987,213.25,159.50,-0.2499,1.9989,
74.5632,213.25,159.75,-0.2499,1.7490,
74.6268,213.25,159.75,-0.2499,1.7490,
74.6905,213.25,159.50,-0.2499,1.9989,
74.7705,213.25,159.50,-0.2499,1.9989,
74.8345,213.25,159.75,-0.2499,1.7490,
74.8988,213.25,159.50,-0.2499,1.9989,
74.9628,213.25,159.50,-0.2499,1.9989,
75.0263,213.25,159.75,-0.2499,1.7490,
75.0905,213.25,159.50,-0.2499,1.9989,
75.1705,213.25,159.75,-0.2499,1.7490,
75.2345,213.25,159.75,-0.2499,1.7490,
75.2985,213.25,159.75,-0.2499,1.7490,
75.3626,213.25,159.50,-0.2499,1.9989,
75.4266,213.25,159.50,-0.2499,1.9989,
75.4906,213.25,159.50,-0.2499,1.9989,
75.5708,213.25,159.75,-0.2499,1.7490,
75.6344,213.25,159.75,-0.2499,1.7490,
75.6991,213.25,159.50,-0.2499,1.9989,
75.7625,213.25,159.50,-0.2499,1.9989,
75.8267,213.25,159.75,-0.2499,1.7490,
75.8906,213.25,159.75,-0.2499,1.7490,
75.9705,213.25,159.50,-0.2499,1.9989,
76.0347,213.25,159.50,-0.2499,1.9989,
76.0994,213.25,159.50,-0.2499,1.9989,
76.1626,213.25,159.50,-0.2499,1.9989,
76.2266,213.25,159.75,-0.2499,1.7490,
76.2907,213.25,159.75,-0.2499,1.7490,
76.3706,213.25,159.75,-0.2499,1.7490,
76.4346,213.25,159.75,-0.2499,1.7490,
76.4986,213.25,159.75,-0.2499,1.7490,
76.5626,213.25,159.50,-0.2499,1.9989,
76.6265,213.25,159.50,-0.2499,1.9989,
76.6905,213.25,159.75,-0.2499,1.7490,
76.7704,213.25,159.50,-0.2499,1.9989,
76.8346,213.25,159.50,-0.2499,1.9989,
76.8985,213.25,159.50,-0.2499,1.9989,
76.9628,213.25,159.75,-0.2499,1.7490,
77.0907,213.25,159.75,-0.2499,1.7490,
77.1705,213.25,159.75,-0.2499,1.7490,
77.2346,213.25,159.75,-0.2499,1.7490,
77.2986,213.50,160.00,0.0000,1.4992,
77.3626,213.25,159.50,-0.2499,1.9989,
77.4266,213.25,159.75,-0.2499,1.7490,
77.4906,213.25,159.75,-0.2499,1.7490,
77.5706,213.25,159.75,-0.2499,1.7490,
