time_s,x_mm,y_mm,z_mm,velocity_mms,acceleration_mms2
3.4439,2.6317,0.0000,-0.1575,0.9811,-0.6775
3.4664,2.6530,0.0000,-0.1575,0.9490,-1.4310
3.4888,2.6746,0.0000,-0.1575,0.9624,0.5974
3.5106,2.6963,0.0000,-0.1575,0.9962,1.5524
3.5324,2.7179,0.0000,-0.1575,0.9894,-0.3089
3.5544,2.7394,0.0000,-0.1575,0.9772,-0.5547
3.5766,2.7610,0.0000,-0.1575,0.9734,-0.1695
3.5979,2.7827,0.0000,-0.1575,1.0188,2.1311
3.6198,2.8041,0.0000,-0.1575,0.9765,-1.9290
3.6418,2.8256,0.0000,-0.1575,0.9770,0.0231
3.6643,2.8471,0.0000,-0.1575,0.9549,-0.9822
3.6855,2.8688,0.0000,-0.1575,1.0231,3.2190
3.7068,2.8902,0.0000,-0.1575,1.0055,-0.8288
3.7286,2.9115,0.0000,-0.1575,0.9790,-1.2143
3.7500,2.9329,0.0000,-0.1575,0.9991,0.9395
3.7713,2.9541,0.0000,-0.1575,0.9929,-0.2929
3.7926,2.9752,0.0000,-0.1575,0.9935,0.0307
3.8141,2.9963,0.0000,-0.1575,0.9808,-0.5932
3.8356,3.0174,0.0000,-0.1575,0.9840,0.1524
3.8570,3.0385,0.0000,-0.1575,0.9832,-0.0387
3.8786,3.0596,0.0000,-0.1575,0.9788,-0.2059
3.9000,3.0807,0.0000,-0.1575,0.9885,0.4554
3.9218,3.1018,0.0000,-0.1575,0.9663,-1.0167
3.9429,3.1230,0.0000,-0.1575,1.0027,1.7243
3.9645,3.1441,0.0000,-0.1575,0.9761,-1.2343
3.9858,3.1653,0.0000,-0.1575,0.9940,0.8406
4.0071,3.1863,0.0000,-0.1575,0.9886,-0.2502
4.0292,3.2074,0.0000,-0.1575,0.9533,-1.6006
4.0510,3.2286,0.0000,-0.1575,0.9756,1.0271
4.0725,3.2499,0.0000,-0.1575,0.9905,0.6935
4.0945,3.2712,0.0000,-0.1575,0.9616,-1.3102
4.1165,3.2925,0.0000,-0.1575,0.9735,0.5412
4.1381,3.3139,0.0000,-0.1575,0.9902,0.7735
4.1595,3.3353,0.0000,-0.1575,0.9992,0.4178
4.1811,3.3566,0.0000,-0.1575,0.9866,-0.5835
4.2022,3.3779,0.0000,-0.1575,1.0060,0.9186
4.2237,3.3990,0.0000,-0.1575,0.9836,-1.0435
4.2451,3.4201,0.0000,-0.1575,0.9861,0.1193
4.2662,3.4412,0.0000,-0.1575,0.9995,0.6351
4.2873,3.4622,0.0000,-0.1575,0.9955,-0.1908
4.3084,3.4832,0.0000,-0.1575,0.9939,-0.0768
4.3296,3.5040,0.0000,-0.1575,0.9828,-0.5217
4.3512,3.5249,0.0000,-0.1575,0.9700,-0.5964
4.3729,3.5458,0.0000,-0.1575,0.9655,-0.2058
4.3944,3.5669,0.0000,-0.1575,0.9778,0.5713
4.4160,3.5880,0.0000,-0.1575,0.9771,-0.0350
4.4375,3.6091,0.0000,-0.1575,0.9807,0.1678
4.4588,3.6303,0.0000,-0.1575,0.9953,0.6879
4.4801,3.6514,0.0000,-0.1575,0.9894,-0.2781
4.5013,3.6724,0.0000,-0.1575,0.9904,0.0442
4.5225,3.6934,0.0000,-0.1575,0.9941,0.1780
4.5438,3.7143,0.0000,-0.1575,0.9802,-0.6518
4.5650,3.7353,0.0000,-0.1575,0.9891,0.4230
4.5867,3.7562,0.0000,-0.1575,0.9622,-1.2397
4.6079,3.7772,0.0000,-0.1575,0.9898,1.2971
4.6294,3.7982,0.0000,-0.1575,0.9806,-0.4285
4.6512,3.8192,0.0000,-0.1575,0.9598,-0.9517
4.6728,3.8404,0.0000,-0.1575,0.9837,1.1085
4.6938,3.8615,0.0000,-0.1575,1.0038,0.9553
