time_s,cx_px,cy_px,tx_mm,ty_mm,tz_mm
56.1840,213.25,159.75,-0.5037,1.7630,30.0246
56.2481,213.25,159.50,-0.5037,2.0148,29.7793
56.3119,213.25,159.50,-0.5037,2.0148,29.7793
56.3758,213.25,159.75,-0.5037,1.7630,30.0246
56.4562,213.25,159.50,-0.5037,2.0148,29.7793
56.5197,213.25,159.75,-0.5037,1.7630,30.0246
56.5839,213.25,159.50,-0.5037,2.0148,29.7793
56.6489,213.25,159.75,-0.5037,1.7630,30.0246
56.7117,213.25,159.75,-0.5037,1.7630,30.0246
56.7758,213.25,159.75,-0.5037,1.7630,30.0246
56.8559,213.25,159.75,-0.5037,1.7630,30.0246
56.9199,213.25,159.75,-0.5037,1.7630,30.0246
56.9839,213.25,159.75,-0.5037,1.7630,30.0246
57.0484,213.25,159.75,-0.5037,1.7630,30.0246
57.1119,213.25,159.50,-0.5037,2.0148,29.7793
57.1759,213.25,159.75,-0.5037,1.7630,30.0246
57.2558,213.25,159.50,-0.5037,2.0148,29.7793
57.3198,213.25,159.75,-0.5037,1.7630,30.0246
57.3838,213.25,159.50,-0.5037,2.0148,29.7793
57.4482,213.25,159.75,-0.5037,1.7630,30.0246
57.5119,213.25,159.50,-0.5037,2.0148,29.7793
57.5759,213.25,159.50,-0.5037,2.0148,29.7793
57.6558,213.25,159.50,-0.5037,2.0148,29.7793
57.7201,213.25,159.50,-0.5037,2.0148,29.7793
57.7837,213.25,159.75,-0.5037,1.7630,30.0246
57.8478,213.25,159.75,-0.5037,1.7630,30.0246
57.9118,213.25,159.50,-0.5037,2.0148,29.7793
57.9759,213.25,159.50,-0.5037,2.0148,29.7793
58.0560,213.25,159.50,-0.5037,2.0148,29.7793
58.1200,213.25,159.75,-0.5037,1.7630,30.0246
58.1839,213.25,159.75,-0.5037,1.7630,30.0246
58.2479,213.25,159.50,-0.5037,2.0148,29.7793
58.3120,213.25,159.75,-0.5037,1.7630,30.0246
58.3760,213.25,159.75,-0.5037,1.7630,30.0246
58.4559,213.25,159.75,-0.5037,1.7630,30.0246
58.5199,213.25,159.50,-0.5037,2.0148,29.7793
58.5840,213.25,159.75,-0.5037,1.7630,30.0246
58.6482,213.25,159.75,-0.5037,1.7630,30.0246
58.7124,213.25,159.75,-0.5037,1.7630,30.0246
58.7760,213.25,159.75,-0.5037,1.7630,30.0246
58.8558,213.25,159.50,-0.5037,2.0148,29.7793
58.9198,213.25,159.50,-0.5037,2.0148,29.7793
58.9839,213.25,159.75,-0.5037,1.7630,30.0246
59.0479,213.25,159.75,-0.5037,1.7630,30.0246
59.1120,213.25,159.75,-0.5037,1.7630,30.0246
59.1759,213.25,159.75,-0.5037,1.7630,30.0246
59.2559,213.25,159.75,-0.5037,1.7630,30.0246
59.3198,213.25,159.75,-0.5037,1.7630,30.0246
59.3840,213.25,159.50,-0.5037,2.0148,29.7793
59.4479,213.25,159.75,-0.5037,1.7630,30.0246
59.5120,213.25,159.50,-0.5037,2.0148,29.7793
59.5759,213.25,159.75,-0.5037,1.7630,30.0246
59.6559,213.25,159.50,-0.5037,2.0148,29.7793
59.7198,213.25,159.50,-0.5037,2.0148,29.7793
59.7840,213.25,159.50,-0.5037,2.0148,29.7793
59.8483,213.25,159.75,-0.5037,1.7630,30.0246
59.9119,213.25,159.75,-0.5037,1.7630,30.0246
59.9760,213.25,159.75,-0.5037,1.7630,30.0246
60.0558,213.25,159.75,-0.5037,1.7630,30.0246
60.1200,213.25,159.50,-0.5037,2.0148,29.7793
60.1838,213.25,159.75,-0.5037,1.7630,30.0246
60.2477,213.25,159.50,-0.5037,2.0148,29.7793
60.3118,213.25,159.50,-0.5037,2.0148,29.7793
60.3759,213.25,159.75,-0.5037,1.7630,30.0246
60.4561,213.25,159.75,-0.5037,1.7630,30.0246
60.5199,213.25,159.75,-0.5037,1.7630,30.0246
60.5839,213.25,159.75,-0.5037,1.7630,30.0246
60.6482,213.25,159.50,-0.5037,2.0148,29.7793
60.7119,213.50,159.50,-0.2519,2.0148,30.0167
60.7765,213.25,159.75,-0.5037,1.7630,30.0246
60.8560,213.25,159.50,-0.5037,2.0148,29.7793
60.9199,213.25,159.75,-0.5037,1.7630,30.0246
60.9839,213.25,159.50,-0.5037,2.0148,29.7793
61.0487,213.25,159.50,-0.5037,2.0148,29.7793
61.1119,213.25,159.50,-0.5037,2.0148,29.7793
61.1760,213.25,159.75,-0.5037,1.7630,30.0246
61.2560,213.25,159.75,-0.5037,1.7630,30.0246
61.3199,213.25,159.50,-0.5037,2.0148,29.7793
61.3837,213.25,159.50,-0.5037,2.0148,29.7793
61.4479,213.25,159.75,-0.5037,1.7630,30.0246
61.5121,213.25,159.50,-0.5037,2.0148,29.7793
61.5760,213.25,159.50,-0.5037,2.0148,29.7793
61.6561,213.25,159.75,-0.5037,1.7630,30.0246
61.7199,213.25,159.75,-0.5037,1.7630,30.0246
61.7839,213.25,159.50,-0.5037,2.0148,29.7793
61.8483,213.25,159.50,-0.5037,2.0148,29.7793
61.9116,213.25,159.75,-0.5037,1.7630,30.0246
61.9760,213.25,159.50,-0.5037,2.0148,29.7793
62.0557,213.25,159.75,-0.5037,1.7630,30.0246
62.1199,213.25,159.75,-0.5037,1.7630,30.0246
62.1840,213.25,159.75,-0.5037,1.7630,30.0246
62.2483,213.25,159.50,-0.5037,2.0148,29.7793
62.3120,213.25,159.75,-0.5037,1.7630,30.0246
62.3763,213.25,159.50,-0.5037,2.0148,29.7793
62.4560,213.25,159.75,-0.5037,1.7630,30.0246
62.5202,213.25,159.75,-0.5037,1.7630,30.0246
62.5837,213.25,159.50,-0.5037,2.0148,29.7793
62.6484,213.25,159.75,-0.5037,1.7630,30.0246
62.7121,213.25,159.50,-0.5037,2.0148,29.7793
62.7760,213.25,159.75,-0.5037,1.7630,30.0246
62.8557,213.25,159.50,-0.5037,2.0148,29.7793
62.9200,213.25,159.50,-0.5037,2.0148,29.7793
62.9839,213.25,159.75,-0.5037,1.7630,30.0246
63.0482,213.25,159.50,-0.5037,2.0148,29.7793
63.1120,213.25,159.50,-0.5037,2.0148,29.7793
63.1762,213.25,159.50,-0.5037,2.0148,29.7793
63.2561,213.25,159.75,-0.5037,1.7630,30.0246
63.3199,213.25,159.75,-0.5037,1.7630,30.0246
63.3840,213.25,159.75,-0.5037,1.7630,30.0246
63.4479,213.25,159.75,-0.5037,1.7630,30.0246
63.5122,213.25,159.75,-0.5037,1.7630,30.0246
63.5761,213.25,159.75,-0.5037,1.7630,30.0246
63.6561,213.25,159.75,-0.5037,1.7630,30.0246
63.7200,213.25,159.75,-0.5037,1.7630,30.0246
63.7841,213.25,159.50,-0.5037,2.0148,29.7793
63.8480,213.25,159.50,-0.5037,2.0148,29.7793
63.9122,213.25,159.50,-0.5037,2.0148,29.7793
63.9762,213.25,159.50,-0.5037,2.0148,29.7793
64.0559,213.25,159.50,-0.5037,2.0148,29.7793
64.1200,213.25,159.75,-0.5037,1.7630,30.0246
64.1840,213.25,159.50,-0.5037,2.0148,29.7793
64.2486,213.25,159.50,-0.5037,2.0148,29.7793
64.3120,213.25,159.50,-0.5037,2.0148,29.7793
64.3761,213.25,159.75,-0.5037,1.7630,30.0246
64.4560,213.25,159.75,-0.5037,1.7630,30.0246
64.5199,213.25,159.75,-0.5037,1.7630,30.0246
64.5842,213.50,159.50,-0.2519,2.0148,30.0167
64.6484,213.25,159.75,-0.5037,1.7630,30.0246
64.7122,213.25,159.75,-0.5037,1.7630,30.0246
64.7760,213.25,159.75,-0.5037,1.7630,30.0246
64.8560,213.25,159.75,-0.5037,1.7630,30.0246
64.9201,213.25,159.50,-0.5037,2.0148,29.7793
64.9837,213.25,159.75,-0.5037,1.7630,30.0246
65.0485,213.25,159.50,-0.5037,2.0148,29.7793
65.1120,213.25,159.75,-0.5037,1.7630,30.0246
65.1760,213.25,159.75,-0.5037,1.7630,30.0246
65.2562,213.25,159.75,-0.5037,1.7630,30.0246
65.3200,213.25,159.50,-0.5037,2.0148,29.7793
65.3841,213.25,159.50,-0.5037,2.0148,29.7793
65.4480,213.25,159.50,-0.5037,2.0148,29.7793
65.5120,213.25,159.75,-0.5037,1.7630,30.0246
65.5760,213.25,159.75,-0.5037,1.7630,30.0246
65.6559,213.25,159.75,-0.5037,1.7630,30.0246
65.7200,213.25,159.75,-0.5037,1.7630,30.0246
65.7841,213.25,159.75,-0.5037,1.7630,30.0246
65.8484,213.25,159.50,-0.5037,2.0148,29.7793
65.9121,213.25,159.50,-0.5037,2.0148,29.7793
65.9763,213.25,159.75,-0.5037,1.7630,30.0246
66.0560,213.25,159.75,-0.5037,1.7630,30.0246
66.1201,213.25,159.75,-0.5037,1.7630,30.0246
66.1841,213.25,159.50,-0.5037,2.0148,29.7793
66.2486,213.25,159.75,-0.5037,1.7630,30.0246
66.3124,213.25,159.75,-0.5037,1.7630,30.0246
66.3762,213.25,159.75,-0.5037,1.7630,30.0246
66.4561,213.25,159.75,-0.5037,1.7630,30.0246
66.5201,213.25,159.50,-0.5037,2.0148,29.7793
66.5840,213.25,159.50,-0.5037,2.0148,29.7793
66.6481,213.25,159.50,-0.5037,2.0148,29.7793
66.7123,213.25,159.50,-0.5037,2.0148,29.7793
66.7761,213.50,159.50,-0.2519,2.0148,30.0167
66.8559,213.25,159.50,-0.5037,2.0148,29.7793
66.9201,213.25,159.50,-0.5037,2.0148,29.7793
66.9839,213.25,159.75,-0.5037,1.7630,30.0246
67.0484,213.25,159.50,-0.5037,2.0148,29.7793
67.1124,213.25,159.50,-0.5037,2.0148,29.7793
67.1761,213.25,159.75,-0.5037,1.7630,30.0246
67.2562,213.25,159.50,-0.5037,2.0148,29.7793
67.3201,213.25,159.50,-0.5037,2.0148,29.7793
67.3841,213.25,159.75,-0.5037,1.7630,30.0246
67.4484,213.25,159.75,-0.5037,1.7630,30.0246
67.5123,213.25,159.75,-0.5037,1.7630,30.0246
67.5761,213.25,159.75,-0.5037,1.7630,30.0246
67.6561,213.25,159.50,-0.5037,2.0148,29.7793
67.7201,213.25,159.75,-0.5037,1.7630,30.0246
67.7841,213.25,159.50,-0.5037,2.0148,29.7793
67.8482,213.25,159.75,-0.5037,1.7630,30.0246
67.9125,213.25,159.75,-0.5037,1.7630,30.0246
67.9761,213.25,159.75,-0.5037,1.7630,30.0246
68.0561,213.25,159.75,-0.5037,1.7630,30.0246
68.1201,213.25,159.75,-0.5037,1.7630,30.0246
68.1841,213.25,159.75,-0.5037,1.7630,30.0246
68.2484,213.25,159.75,-0.5037,1.7630,30.0246
68.3121,213.25,159.50,-0.5037,2.0148,29.7793
68.3762,213.25,159.75,-0.5037,1.7630,30.0246
68.4562,213.25,159.75,-0.5037,1.7630,30.0246
68.5201,213.25,159.75,-0.5037,1.7630,30.0246
68.5842,213.25,159.50,-0.5037,2.0148,29.7793
68.6483,213.25,159.75,-0.5037,1.7630,30.0246
68.7126,213.25,159.75,-0.5037,1.7630,30.0246
68.7758,213.25,159.75,-0.5037,1.7630,30.0246
68.8562,213.25,159.75,-0.5037,1.7630,30.0246
68.9204,213.25,159.75,-0.5037,1.7630,30.0246
68.9841,213.25,159.50,-0.5037,2.0148,29.7793
69.0491,213.25,159.75,-0.5037,1.7630,30.0246
69.1121,213.25,159.75,-0.5037,1.7630,30.0246
69.1764,213.25,159.75,-0.5037,1.7630,30.0246
69.2561,213.25,159.75,-0.5037,1.7630,30.0246
69.3201,213.25,159.50,-0.5037,2.0148,29.7793
69.3847,213.25,159.50,-0.5037,2.0148,29.7793
69.4489,213.25,159.75,-0.5037,1.7630,30.0246
69.5122,213.25,159.50,-0.5037,2.0148,29.7793
69.5763,213.25,159.75,-0.5037,1.7630,30.0246
69.6562,213.25,159.75,-0.5037,1.7630,30.0246
69.7201,213.25,159.50,-0.5037,2.0148,29.7793
69.7842,213.25,159.75,-0.5037,1.7630,30.0246
69.8487,213.25,159.75,-0.5037,1.7630,30.0246
69.9122,213.25,159.50,-0.5037,2.0148,29.7793
69.9763,213.25,159.75,-0.5037,1.7630,30.0246
70.0561,213.25,159.75,-0.5037,1.7630,30.0246
70.1202,213.25,159.75,-0.5037,1.7630,30.0246
70.1841,213.25,159.75,-0.5037,1.7630,30.0246
70.2486,213.25,159.75,-0.5037,1.7630,30.0246
70.3122,213.25,159.50,-0.5037,2.0148,29.7793
70.3772,213.25,159.75,-0.5037,1.7630,30.0246
70.4562,213.25,159.75,-0.5037,1.7630,30.0246
70.5202,213.25,159.75,-0.5037,1.7630,30.0246
70.5842,213.25,159.50,-0.5037,2.0148,29.7793
70.6482,213.25,159.75,-0.5037,1.7630,30.0246
70.7124,213.25,159.75,-0.5037,1.7630,30.0246
70.7762,213.25,159.75,-0.5037,1.7630,30.0246
70.8562,213.25,159.75,-0.5037,1.7630,30.0246
70.9204,213.25,159.50,-0.5037,2.0148,29.7793
70.9842,213.25,159.75,-0.5037,1.7630,30.0246
71.0488,213.25,159.75,-0.5037,1.7630,30.0246
71.1122,213.25,159.50,-0.5037,2.0148,29.7793
71.1762,213.25,159.50,-0.5037,2.0148,29.7793
71.2561,213.25,159.75,-0.5037,1.7630,30.0246
71.3202,213.25,159.75,-0.5037,1.7630,30.0246
71.3840,213.25,159.75,-0.5037,1.7630,30.0246
71.4486,213.25,159.75,-0.5037,1.7630,30.0246
71.5122,213.25,159.75,-0.5037,1.7630,30.0246
71.5763,213.25,159.50,-0.5037,2.0148,29.7793
71.6563,213.25,159.75,-0.5037,1.7630,30.0246
71.7203,213.25,159.50,-0.5037,2.0148,29.7793
71.7842,213.25,159.50,-0.5037,2.0148,29.7793
71.8482,213.25,159.75,-0.5037,1.7630,30.0246
71.9123,213.25,159.50,-0.5037,2.0148,29.7793
71.9763,213.25,159.75,-0.5037,1.7630,30.0246
72.0563,213.25,159.50,-0.5037,2.0148,29.7793
72.1202,213.25,159.75,-0.5037,1.7630,30.0246
72.1842,213.25,159.75,-0.5037,1.7630,30.0246
72.2483,213.25,159.75,-0.5037,1.7630,30.0246
72.3122,213.25,159.50,-0.5037,2.0148,29.7793
72.3766,213.25,159.75,-0.5037,1.7630,30.0246
72.4562,213.25,159.50,-0.5037,2.0148,29.7793
72.5207,213.25,159.75,-0.5037,1.7630,30.0246
72.5842,213.25,159.75,-0.5037,1.7630,30.0246
72.6483,213.25,159.75,-0.5037,1.7630,30.0246
72.7123,213.25,159.75,-0.5037,1.7630,30.0246
72.7762,213.25,159.75,-0.5037,1.7630,30.0246
72.8563,213.25,159.75,-0.5037,1.7630,30.0246
72.9202,213.25,159.50,-0.5037,2.0148,29.7793
72.9843,213.25,159.75,-0.5037,1.7630,30.0246
73.0490,213.25,159.75,-0.5037,1.7630,30.0246
73.1123,213.25,159.75,-0.5037,1.7630,30.0246
73.1766,213.25,159.50,-0.5037,2.0148,29.7793
73.2564,213.25,159.75,-0.5037,1.7630,30.0246
73.3204,213.25,159.50,-0.5037,2.0148,29.7793
73.3842,213.25,159.75,-0.5037,1.7630,30.0246
73.4487,213.25,159.75,-0.5037,1.7630,30.0246
73.5125,213.25,159.75,-0.5037,1.7630,30.0246
73.5770,213.25,159.50,-0.5037,2.0148,29.7793
73.6563,213.25,159.75,-0.5037,1.7630,30.0246
73.7203,213.25,159.50,-0.5037,2.0148,29.7793
73.7840,213.25,159.50,-0.5037,2.0148,29.7793
73.8482,213.25,159.75,-0.5037,1.7630,30.0246
73.9123,213.25,159.75,-0.5037,1.7630,30.0246
73.9763,213.50,159.50,-0.2519,2.0148,30.0167
74.0569,213.25,159.75,-0.5037,1.7630,30.0246
74.1204,213.25,159.50,-0.5037,2.0148,29.7793
74.1844,213.25,159.50,-0.5037,2.0148,29.7793
74.2486,213.50,159.50,-0.2519,2.0148,30.0167
74.3120,213.25,159.50,-0.5037,2.0148,29.7793
74.3767,213.25,159.75,-0.5037,1.7630,30.0246
74.4564,213.25,159.75,-0.5037,1.7630,30.0246
74.5204,213.25,159.75,-0.5037,1.7630,30.0246
74.5843,213.25,159.50,-0.5037,2.0148,29.7793
74.6492,213.25,159.50,-0.5037,2.0148,29.7793
74.7124,213.25,159.75,-0.5037,1.7630,30.0246
74.7764,213.25,159.75,-0.5037,1.7630,30.0246
74.8562,213.25,159.75,-0.5037,1.7630,30.0246
74.9203,213.25,159.50,-0.5037,2.0148,29.7793
74.9843,213.25,159.75,-0.5037,1.7630,30.0246
75.0491,213.25,159.75,-0.5037,1.7630,30.0246
75.1125,213.25,159.75,-0.5037,1.7630,30.0246
75.1763,213.25,159.50,-0.5037,2.0148,29.7793
75.2564,213.25,159.75,-0.5037,1.7630,30.0246
75.3202,213.25,159.75,-0.5037,1.7630,30.0246
75.3843,213.25,159.50,-0.5037,2.0148,29.7793
75.4483,213.25,159.50,-0.5037,2.0148,29.7793
75.5124,213.25,159.50,-0.5037,2.0148,29.7793
75.5765,213.25,159.75,-0.5037,1.7630,30.0246
75.6564,213.25,159.75,-0.5037,1.7630,30.0246
75.7206,213.25,159.75,-0.5037,1.7630,30.0246
75.7844,213.25,159.75,-0.5037,1.7630,30.0246
75.8482,213.25,159.50,-0.5037,2.0148,29.7793
75.9122,213.25,159.75,-0.5037,1.7630,30.0246
75.9764,213.25,159.75,-0.5037,1.7630,30.0246
76.0564,213.25,159.50,-0.5037,2.0148,29.7793
76.1203,213.25,159.50,-0.5037,2.0148,29.7793
76.1844,213.25,159.50,-0.5037,2.0148,29.7793
76.2494,213.25,159.50,-0.5037,2.0148,29.7793
76.3125,213.25,159.75,-0.5037,1.7630,30.0246
76.3764,213.25,159.75,-0.5037,1.7630,30.0246
76.4564,213.25,159.75,-0.5037,1.7630,30.0246
76.5205,213.25,159.50,-0.5037,2.0148,29.7793
76.5843,213.25,159.75,-0.5037,1.7630,30.0246
76.6488,213.25,159.50,-0.5037,2.0148,29.7793
76.7127,213.25,159.75,-0.5037,1.7630,30.0246
76.7764,213.25,159.50,-0.5037,2.0148,29.7793
76.8571,213.25,159.50,-0.5037,2.0148,29.7793
76.9203,213.25,159.50,-0.5037,2.0148,29.7793
76.9844,213.25,159.50,-0.5037,2.0148,29.7793
77.0484,213.25,159.50,-0.5037,2.0148,29.7793
77.1124,213.25,159.75,-0.5037,1.7630,30.0246
77.1765,213.25,159.50,-0.5037,2.0148,29.7793
77.2566,213.25,159.50,-0.5037,2.0148,29.7793
77.3205,213.25,159.50,-0.5037,2.0148,29.7793
77.3845,213.50,159.50,-0.2519,2.0148,30.0167
77.4489,213.25,159.50,-0.5037,2.0148,29.7793
77.5122,213.25,159.75,-0.5037,1.7630,30.0246
77.5764,213.25,159.75,-0.5037,1.7630,30.0246
77.6564,213.25,159.75,-0.5037,1.7630,30.0246
77.7204,213.25,159.50,-0.5037,2.0148,29.7793
77.7843,213.25,159.75,-0.5037,1.7630,30.0246
77.8487,213.25,159.75,-0.5037,1.7630,30.0246
77.9125,213.25,159.75,-0.5037,1.7630,30.0246
77.9763,213.25,159.75,-0.5037,1.7630,30.0246
78.0564,213.25,159.50,-0.5037,2.0148,29.7793
78.1204,213.25,159.75,-0.5037,1.7630,30.0246
78.1845,213.25,159.75,-0.5037,1.7630,30.0246
78.2487,213.25,159.50,-0.5037,2.0148,29.7793
78.3125,213.25,159.50,-0.5037,2.0148,29.7793
78.3764,213.25,159.75,-0.5037,1.7630,30.0246
78.4564,213.25,159.75,-0.5037,1.7630,30.0246
78.5206,213.25,159.50,-0.5037,2.0148,29.7793
78.5843,213.25,159.75,-0.5037,1.7630,30.0246
78.6488,213.25,159.75,-0.5037,1.7630,30.0246
78.7124,213.25,159.75,-0.5037,1.7630,30.0246
78.7776,213.25,159.50,-0.5037,2.0148,29.7793
78.8567,213.25,159.75,-0.5037,1.7630,30.0246
78.9203,213.25,159.50,-0.5037,2.0148,29.7793
78.9844,213.25,159.75,-0.5037,1.7630,30.0246
79.0485,213.25,159.75,-0.5037,1.7630,30.0246
79.1126,213.25,159.75,-0.5037,1.7630,30.0246
79.1764,213.25,159.75,-0.5037,1.7630,30.0246
79.2572,213.25,159.75,-0.5037,1.7630,30.0246
79.3206,213.25,159.75,-0.5037,1.7630,30.0246
79.3849,213.25,159.75,-0.5037,1.7630,30.0246
79.4486,213.25,159.75,-0.5037,1.7630,30.0246
79.5121,213.25,159.50,-0.5037,2.0148,29.7793
79.5765,213.25,159.75,-0.5037,1.7630,30.0246
79.6565,213.25,159.75,-0.5037,1.7630,30.0246
79.7208,213.25,159.50,-0.5037,2.0148,29.7793
79.7843,213.25,159.50,-0.5037,2.0148,29.7793
79.8486,213.25,159.75,-0.5037,1.7630,30.0246
79.9125,213.25,159.50,-0.5037,2.0148,29.7793
79.9764,213.25,159.75,-0.5037,1.7630,30.0246
80.0565,213.25,159.75,-0.5037,1.7630,30.0246
80.1206,213.25,159.75,-0.5037,1.7630,30.0246
80.1845,213.25,159.50,-0.5037,2.0148,29.7793
80.2485,213.25,159.75,-0.5037,1.7630,30.0246
80.3128,213.25,159.75,-0.5037,1.7630,30.0246
80.3765,213.25,159.75,-0.5037,1.7630,30.0246
80.4562,213.25,159.75,-0.5037,1.7630,30.0246
80.5208,213.25,159.75,-0.5037,1.7630,30.0246
80.5844,213.25,159.75,-0.5037,1.7630,30.0246
80.6490,213.25,159.75,-0.5037,1.7630,30.0246
80.7125,213.25,159.75,-0.5037,1.7630,30.0246
80.7765,213.25,159.75,-0.5037,1.7630,30.0246
80.8565,213.25,159.75,-0.5037,1.7630,30.0246
80.9211,213.25,159.75,-0.5037,1.7630,30.0246
80.9845,213.25,159.75,-0.5037,1.7630,30.0246
81.0487,213.25,159.75,-0.5037,1.7630,30.0246
81.1126,213.25,159.75,-0.5037,1.7630,30.0246
81.1765,213.25,159.75,-0.5037,1.7630,30.0246
81.2565,213.25,159.75,-0.5037,1.7630,30.0246
81.3205,213.25,159.50,-0.5037,2.0148,29.7793
81.3846,213.25,159.75,-0.5037,1.7630,30.0246
81.4489,213.25,159.75,-0.5037,1.7630,30.0246
81.5131,213.25,159.75,-0.5037,1.7630,30.0246
81.5765,213.25,159.75,-0.5037,1.7630,30.0246
81.6565,213.25,159.75,-0.5037,1.7630,30.0246
81.7205,213.25,159.50,-0.5037,2.0148,29.7793
81.7843,213.25,159.50,-0.5037,2.0148,29.7793
81.8487,213.25,159.50,-0.5037,2.0148,29.7793
81.9128,213.25,159.75,-0.5037,1.7630,30.0246
81.9765,213.25,159.75,-0.5037,1.7630,30.0246
82.0568,213.25,159.75,-0.5037,1.7630,30.0246
82.1204,213.25,159.75,-0.5037,1.7630,30.0246
82.1845,213.25,159.50,-0.5037,2.0148,29.7793
82.2486,213.25,159.50,-0.5037,2.0148,29.7793
82.3126,213.25,159.75,-0.5037,1.7630,30.0246
82.3765,213.25,159.75,-0.5037,1.7630,30.0246
82.4568,213.25,159.75,-0.5037,1.7630,30.0246
82.5205,213.25,159.75,-0.5037,1.7630,30.0246
82.5844,213.25,159.75,-0.5037,1.7630,30.0246
82.6488,213.25,159.50,-0.5037,2.0148,29.7793
82.7125,213.25,159.50,-0.5037,2.0148,29.7793
82.7768,213.25,159.75,-0.5037,1.7630,30.0246
82.8564,213.25,159.75,-0.5037,1.7630,30.0246
82.9207,213.25,159.75,-0.5037,1.7630,30.0246
82.9846,213.25,159.50,-0.5037,2.0148,29.7793
83.0486,213.25,159.75,-0.5037,1.7630,30.0246
83.1125,213.25,159.75,-0.5037,1.7630,30.0246
83.1763,213.25,159.50,-0.5037,2.0148,29.7793
83.2566,213.25,159.50,-0.5037,2.0148,29.7793
83.3213,213.25,159.75,-0.5037,1.7630,30.0246
83.3845,213.25,159.75,-0.5037,1.7630,30.0246
83.4489,213.25,159.50,-0.5037,2.0148,29.7793
83.5136,213.25,159.75,-0.5037,1.7630,30.0246
83.5767,213.25,159.50,-0.5037,2.0148,29.7793
83.6565,213.25,159.75,-0.5037,1.7630,30.0246
83.7206,213.25,159.75,-0.5037,1.7630,30.0246
83.7845,213.25,159.75,-0.5037,1.7630,30.0246
83.8492,213.25,159.75,-0.5037,1.7630,30.0246
83.9126,213.25,159.50,-0.5037,2.0148,29.7793
83.9766,213.25,159.75,-0.5037,1.7630,30.0246
84.0571,213.25,159.75,-0.5037,1.7630,30.0246
84.1205,213.25,159.50,-0.5037,2.0148,29.7793
84.1846,213.25,159.75,-0.5037,1.7630,30.0246
84.2486,213.25,159.50,-0.5037,2.0148,29.7793
84.3126,213.25,159.50,-0.5037,2.0148,29.7793
84.3766,213.25,159.50,-0.5037,2.0148,29.7793
84.4566,213.25,159.50,-0.5037,2.0148,29.7793
84.5205,213.25,159.75,-0.5037,1.7630,30.0246
84.5856,213.25,159.75,-0.5037,1.7630,30.0246
84.6492,213.25,159.50,-0.5037,2.0148,29.7793
84.7126,213.25,159.75,-0.5037,1.7630,30.0246
84.7767,213.25,159.50,-0.5037,2.0148,29.7793
84.8570,213.25,159.50,-0.5037,2.0148,29.7793
84.9207,213.25,159.50,-0.5037,2.0148,29.7793
84.9851,213.25,159.75,-0.5037,1.7630,30.0246
85.0488,213.25,159.50,-0.5037,2.0148,29.7793
85.1128,213.25,159.75,-0.5037,1.7630,30.0246
85.1765,213.25,159.50,-0.5037,2.0148,29.7793
85.2571,213.25,159.75,-0.5037,1.7630,30.0246
85.3206,213.25,159.50,-0.5037,2.0148,29.7793
85.3846,213.25,159.75,-0.5037,1.7630,30.0246
85.4490,213.25,159.50,-0.5037,2.0148,29.7793
85.5128,213.25,159.75,-0.5037,1.7630,30.0246
85.5766,213.25,159.50,-0.5037,2.0148,29.7793
85.6565,213.25,159.50,-0.5037,2.0148,29.7793
85.7206,213.25,159.75,-0.5037,1.7630,30.0246
85.7845,213.25,159.50,-0.5037,2.0148,29.7793
85.8487,213.25,159.75,-0.5037,1.7630,30.0246
85.9126,213.25,159.75,-0.5037,1.7630,30.0246
85.9767,213.25,159.75,-0.5037,1.7630,30.0246
86.0567,213.25,159.50,-0.5037,2.0148,29.7793
86.1207,213.25,159.75,-0.5037,1.7630,30.0246
86.1847,213.25,159.75,-0.5037,1.7630,30.0246
86.2487,213.25,159.75,-0.5037,1.7630,30.0246
86.3126,213.25,159.75,-0.5037,1.7630,30.0246
86.3766,213.25,159.75,-0.5037,1.7630,30.0246
86.4566,213.25,159.75,-0.5037,1.7630,30.0246
86.5208,213.25,159.50,-0.5037,2.0148,29.7793
86.5847,213.25,159.75,-0.5037,1.7630,30.0246
86.6496,213.25,159.75,-0.5037,1.7630,30.0246
86.7125,213.25,159.75,-0.5037,1.7630,30.0246
86.7767,213.25,159.75,-0.5037,1.7630,30.0246
86.8566,213.25,159.50,-0.5037,2.0148,29.7793
86.9206,213.25,159.75,-0.5037,1.7630,30.0246
86.9847,213.25,159.75,-0.5037,1.7630,30.0246
87.0487,213.25,159.75,-0.5037,1.7630,30.0246
87.1129,213.25,159.75,-0.5037,1.7630,30.0246
87.1769,213.25,159.75,-0.5037,1.7630,30.0246
87.2567,213.25,159.50,-0.5037,2.0148,29.7793
87.3206,213.25,159.75,-0.5037,1.7630,30.0246
87.3844,213.25,159.75,-0.5037,1.7630,30.0246
87.4493,213.25,159.50,-0.5037,2.0148,29.7793
87.5129,213.25,159.50,-0.5037,2.0148,29.7793
87.5766,213.25,159.50,-0.5037,2.0148,29.7793
87.6563,213.25,159.50,-0.5037,2.0148,29.7793
87.7210,213.25,159.75,-0.5037,1.7630,30.0246
87.7847,213.25,159.75,-0.5037,1.7630,30.0246
87.8491,213.25,159.50,-0.5037,2.0148,29.7793
87.9126,213.25,159.75,-0.5037,1.7630,30.0246
87.9767,213.25,159.50,-0.5037,2.0148,29.7793
88.0569,213.25,159.75,-0.5037,1.7630,30.0246
88.1207,213.25,159.75,-0.5037,1.7630,30.0246
88.1846,213.25,159.50,-0.5037,2.0148,29.7793
