time_s,cx_px,cy_px,tx_mm,ty_mm,tz_mm
33.8921,209.50,165.50,-4.2815,-4.0296,31.5393
33.9565,209.75,165.75,-4.0296,-4.2815,31.0721
34.0197,210.00,165.50,-3.7778,-4.0296,31.0396
34.0841,210.50,165.50,-3.2741,-4.0296,31.0161
34.1479,210.75,165.50,-3.0222,-4.0296,30.7788
34.2284,211.00,165.50,-2.7704,-4.0296,31.0081
34.2920,211.25,165.75,-2.5185,-4.2815,30.5247
34.3559,211.25,165.75,-2.5185,-4.2815,30.5247
34.4200,212.00,165.50,-1.7630,-4.0296,30.5164
34.4840,212.25,165.50,-1.5111,-4.0296,30.2790
34.5483,212.25,165.50,-1.5111,-4.0296,30.2790
34.6293,212.50,165.50,-1.2593,-4.0296,30.0167
34.6917,212.75,165.75,-1.0074,-4.2815,30.0248
34.7560,213.25,165.50,-0.5037,-4.0296,30.2790
34.8200,213.25,165.75,-0.5037,-4.2815,30.0417
34.8840,213.50,165.50,-0.2519,-4.0296,30.0167
34.9480,213.75,165.50,0.0000,-4.0296,29.7793
35.0283,213.75,165.50,0.0000,-4.0296,29.7793
35.0920,213.75,165.50,0.0000,-4.0296,29.7793
35.1562,213.75,165.50,0.0000,-4.0296,29.7793
35.2201,213.75,165.25,0.0000,-3.7778,29.5256
35.2840,213.75,164.50,0.0000,-3.0222,29.7793
35.3480,213.75,163.50,0.0000,-2.0148,29.7793
35.4284,213.75,162.50,0.0000,-1.0074,29.7793
35.4920,213.50,161.25,-0.2519,0.2519,29.7626
35.5560,213.50,160.00,-0.2519,1.5111,30.0083
35.6201,213.25,159.50,-0.5037,2.0148,29.7793
35.7480,213.25,159.50,-0.5037,2.0148,29.7793
35.8921,213.25,159.50,-0.5037,2.0148,29.7793
35.9564,213.75,160.00,0.0000,1.5111,29.2800
36.0198,213.25,159.75,-0.5037,1.7630,30.0246
36.0840,213.25,159.50,-0.5037,2.0148,29.7793
36.1480,213.75,160.00,0.0000,1.5111,29.2800
36.2283,213.25,159.50,-0.5037,2.0148,29.7793
36.2920,213.25,159.50,-0.5037,2.0148,29.7793
36.3560,213.25,159.50,-0.5037,2.0148,29.7793
36.4201,213.25,159.50,-0.5037,2.0148,29.7793
36.5483,213.25,159.50,-0.5037,2.0148,29.7793
36.6288,213.25,159.50,-0.5037,2.0148,29.7793
36.6920,213.75,159.75,0.0000,1.7630,29.5253
36.7564,213.50,159.50,-0.2519,2.0148,30.0167
36.8200,213.25,159.50,-0.5037,2.0148,29.7793
36.8844,213.25,159.50,-0.5037,2.0148,29.7793
37.0924,213.25,159.50,-0.5037,2.0148,29.7793
37.1562,213.25,159.50,-0.5037,2.0148,29.7793
37.2201,213.25,159.50,-0.5037,2.0148,29.7793
37.2841,213.25,159.50,-0.5037,2.0148,29.7793
37.3482,213.25,159.50,-0.5037,2.0148,29.7793
37.4285,213.25,159.50,-0.5037,2.0148,29.7793
37.5562,213.25,159.50,-0.5037,2.0148,29.7793
37.6200,213.25,159.50,-0.5037,2.0148,29.7793
37.7482,213.25,159.50,-0.5037,2.0148,29.7793
37.8288,213.25,159.50,-0.5037,2.0148,29.7793
37.8921,213.25,159.50,-0.5037,2.0148,29.7793
37.9562,213.25,159.75,-0.5037,1.7630,30.0246
38.0201,213.25,159.50,-0.5037,2.0148,29.7793
38.0842,213.25,159.50,-0.5037,2.0148,29.7793
38.1481,213.75,160.00,0.0000,1.5111,29.2800
38.2284,213.25,159.50,-0.5037,2.0148,29.7793
38.2922,213.25,159.50,-0.5037,2.0148,29.7793
38.3560,213.25,159.50,-0.5037,2.0148,29.7793
38.4204,213.25,159.50,-0.5037,2.0148,29.7793
38.4840,213.25,159.50,-0.5037,2.0148,29.7793
38.5482,213.25,159.50,-0.5037,2.0148,29.7793
38.6288,213.25,159.50,-0.5037,2.0148,29.7793
38.6922,213.25,159.50,-0.5037,2.0148,29.7793
38.7563,213.25,159.50,-0.5037,2.0148,29.7793
38.8202,213.25,159.50,-0.5037,2.0148,29.7793
38.8841,213.25,159.50,-0.5037,2.0148,29.7793
38.9480,213.25,159.50,-0.5037,2.0148,29.7793
39.0293,213.25,159.50,-0.5037,2.0148,29.7793
39.0922,213.25,159.50,-0.5037,2.0148,29.7793
39.1562,213.25,159.50,-0.5037,2.0148,29.7793
39.2201,213.25,159.50,-0.5037,2.0148,29.7793
39.2841,213.25,159.50,-0.5037,2.0148,29.7793
39.3481,213.25,159.50,-0.5037,2.0148,29.7793
39.4284,213.25,159.50,-0.5037,2.0148,29.7793
39.4927,213.25,159.50,-0.5037,2.0148,29.7793
39.5561,213.25,159.50,-0.5037,2.0148,29.7793
39.6202,213.25,159.50,-0.5037,2.0148,29.7793
39.6843,213.25,159.50,-0.5037,2.0148,29.7793
39.7484,213.25,159.50,-0.5037,2.0148,29.7793
39.8284,213.25,159.50,-0.5037,2.0148,29.7793
39.9561,213.25,159.75,-0.5037,1.7630,30.0246
40.0201,213.25,159.50,-0.5037,2.0148,29.7793
40.0847,213.25,159.50,-0.5037,2.0148,29.7793
40.1481,213.25,159.50,-0.5037,2.0148,29.7793
40.2286,213.25,159.50,-0.5037,2.0148,29.7793
40.2922,213.25,159.50,-0.5037,2.0148,29.7793
40.3564,213.25,159.50,-0.5037,2.0148,29.7793
40.4202,213.25,159.50,-0.5037,2.0148,29.7793
40.4849,213.25,159.75,-0.5037,1.7630,30.0246
40.5482,213.25,159.50,-0.5037,2.0148,29.7793
40.6287,213.25,159.50,-0.5037,2.0148,29.7793
40.6922,213.25,159.50,-0.5037,2.0148,29.7793
40.7562,213.25,159.50,-0.5037,2.0148,29.7793
40.8204,213.25,159.50,-0.5037,2.0148,29.7793
40.8844,213.25,159.50,-0.5037,2.0148,29.7793
40.9481,213.25,159.50,-0.5037,2.0148,29.7793
41.0288,213.25,159.50,-0.5037,2.0148,29.7793
41.0922,213.25,159.50,-0.5037,2.0148,29.7793
41.1563,213.25,159.50,-0.5037,2.0148,29.7793
41.2202,213.25,159.50,-0.5037,2.0148,29.7793
41.2848,213.25,159.50,-0.5037,2.0148,29.7793
41.3482,213.25,159.50,-0.5037,2.0148,29.7793
41.4287,213.25,159.50,-0.5037,2.0148,29.7793
41.5562,213.25,159.50,-0.5037,2.0148,29.7793
41.6200,213.25,159.50,-0.5037,2.0148,29.7793
41.6842,213.25,159.50,-0.5037,2.0148,29.7793
41.7486,213.25,159.50,-0.5037,2.0148,29.7793
41.8292,213.25,159.50,-0.5037,2.0148,29.7793
41.8920,213.25,159.50,-0.5037,2.0148,29.7793
41.9562,213.25,159.50,-0.5037,2.0148,29.7793
42.0201,213.25,159.50,-0.5037,2.0148,29.7793
42.0842,213.25,159.50,-0.5037,2.0148,29.7793
42.1482,213.25,159.50,-0.5037,2.0148,29.7793
42.2294,213.25,159.50,-0.5037,2.0148,29.7793
42.2925,213.25,159.50,-0.5037,2.0148,29.7793
42.3563,213.25,159.50,-0.5037,2.0148,29.7793
42.4201,213.25,159.50,-0.5037,2.0148,29.7793
42.4841,213.25,159.50,-0.5037,2.0148,29.7793
42.5482,213.25,159.50,-0.5037,2.0148,29.7793
42.6288,213.25,159.50,-0.5037,2.0148,29.7793
42.7566,213.25,159.50,-0.5037,2.0148,29.7793
42.8203,213.25,159.50,-0.5037,2.0148,29.7793
42.8842,213.25,159.75,-0.5037,1.7630,30.0246
42.9483,213.25,159.75,-0.5037,1.7630,30.0246
43.0286,213.75,160.00,0.0000,1.5111,28.3430
43.0921,213.25,159.50,-0.5037,2.0148,29.7793
43.1566,213.25,159.50,-0.5037,2.0148,29.7793
43.2208,213.25,159.50,-0.5037,2.0148,29.7793
43.2844,213.25,159.50,-0.5037,2.0148,29.7793
43.3482,213.25,159.50,-0.5037,2.0148,29.7793
43.4279,213.25,159.50,-0.5037,2.0148,29.7793
43.4923,213.25,159.50,-0.5037,2.0148,29.7793
43.5562,213.25,159.50,-0.5037,2.0148,29.7793
43.6203,213.25,159.50,-0.5037,2.0148,29.7793
43.6842,213.25,159.50,-0.5037,2.0148,29.7793
43.7484,213.25,159.50,-0.5037,2.0148,29.7793
43.8287,213.25,159.50,-0.5037,2.0148,29.7793
43.8922,213.25,159.50,-0.5037,2.0148,29.7793
43.9560,213.25,159.50,-0.5037,2.0148,29.7793
44.0199,213.25,159.50,-0.5037,2.0148,29.7793
44.0844,213.25,159.50,-0.5037,2.0148,29.7793
44.1488,213.25,159.50,-0.5037,2.0148,29.7793
44.2287,213.25,159.50,-0.5037,2.0148,29.7793
44.2924,213.25,159.50,-0.5037,2.0148,29.7793
44.3565,213.25,159.50,-0.5037,2.0148,29.7793
44.4210,213.25,159.50,-0.5037,2.0148,29.7793
44.4846,213.25,159.50,-0.5037,2.0148,29.7793
44.5483,213.25,159.50,-0.5037,2.0148,29.7793
44.6286,213.25,159.50,-0.5037,2.0148,29.7793
44.6924,213.25,159.50,-0.5037,2.0148,29.7793
44.7564,213.25,159.50,-0.5037,2.0148,29.7793
44.8843,213.25,159.50,-0.5037,2.0148,29.7793
44.9484,213.25,159.75,-0.5037,1.7630,30.0246
45.0289,213.25,159.50,-0.5037,2.0148,29.7793
45.0920,213.25,159.50,-0.5037,2.0148,29.7793
45.1563,213.25,159.50,-0.5037,2.0148,29.7793
45.2203,213.25,159.50,-0.5037,2.0148,29.7793
45.2843,213.25,159.50,-0.5037,2.0148,29.7793
45.3483,213.25,159.50,-0.5037,2.0148,29.7793
45.4290,213.25,159.50,-0.5037,2.0148,29.7793
45.4923,213.25,159.50,-0.5037,2.0148,29.7793
45.5566,213.25,159.50,-0.5037,2.0148,29.7793
45.6203,213.25,159.50,-0.5037,2.0148,29.7793
45.6842,213.25,159.50,-0.5037,2.0148,29.7793
45.7484,213.25,159.50,-0.5037,2.0148,29.7793
45.8289,213.25,159.50,-0.5037,2.0148,29.7793
45.8924,213.25,159.50,-0.5037,2.0148,29.7793
45.9569,213.25,159.50,-0.5037,2.0148,29.7793
46.0206,213.25,159.50,-0.5037,2.0148,29.7793
46.0843,213.25,159.50,-0.5037,2.0148,29.7793
46.1483,213.25,159.50,-0.5037,2.0148,29.7793
46.2290,213.25,159.50,-0.5037,2.0148,29.7793
46.2926,213.25,159.50,-0.5037,2.0148,29.7793
46.3562,213.25,159.50,-0.5037,2.0148,29.7793
46.4203,213.25,159.50,-0.5037,2.0148,29.7793
46.4843,213.25,159.50,-0.5037,2.0148,29.7793
46.5480,213.25,159.75,-0.5037,1.7630,30.0246
46.6290,213.25,159.50,-0.5037,2.0148,29.7793
46.6924,213.25,159.50,-0.5037,2.0148,29.7793
46.7566,213.25,159.75,-0.5037,1.7630,30.0246
46.8213,213.25,159.50,-0.5037,2.0148,29.7793
46.8841,213.25,159.50,-0.5037,2.0148,29.7793
46.9483,213.25,159.50,-0.5037,2.0148,29.7793
47.0292,213.25,159.50,-0.5037,2.0148,29.7793
47.0922,213.25,159.50,-0.5037,2.0148,29.7793
47.1564,213.25,159.50,-0.5037,2.0148,29.7793
47.2203,213.25,159.50,-0.5037,2.0148,29.7793
47.2844,213.25,159.50,-0.5037,2.0148,29.7793
47.3481,213.25,159.50,-0.5037,2.0148,29.7793
47.4290,213.25,159.50,-0.5037,2.0148,29.7793
47.5562,213.25,159.50,-0.5037,2.0148,29.7793
47.6212,213.25,159.50,-0.5037,2.0148,29.7793
47.6843,213.25,159.50,-0.5037,2.0148,29.7793
47.7483,213.25,159.50,-0.5037,2.0148,29.7793
47.8291,213.25,159.50,-0.5037,2.0148,29.7793
47.8926,213.25,159.50,-0.5037,2.0148,29.7793
47.9563,213.25,159.50,-0.5037,2.0148,29.7793
48.0206,213.25,159.50,-0.5037,2.0148,29.7793
48.0843,213.25,159.50,-0.5037,2.0148,29.7793
48.1486,213.25,159.50,-0.5037,2.0148,29.7793
48.2291,213.25,159.50,-0.5037,2.0148,29.7793
48.3565,213.25,159.75,-0.5037,1.7630,30.0246
48.4202,213.25,159.50,-0.5037,2.0148,29.7793
48.4844,213.25,159.50,-0.5037,2.0148,29.7793
48.5483,213.25,159.50,-0.5037,2.0148,29.7793
48.6285,213.25,159.50,-0.5037,2.0148,29.7793
48.6923,213.25,159.50,-0.5037,2.0148,29.7793
48.7563,213.25,159.75,-0.5037,1.7630,30.0246
48.8209,213.25,159.50,-0.5037,2.0148,29.7793
48.8845,213.25,159.75,-0.5037,1.7630,30.0246
48.9485,213.25,159.50,-0.5037,2.0148,29.7793
49.0284,213.25,159.50,-0.5037,2.0148,29.7793
49.0921,213.25,159.50,-0.5037,2.0148,29.7793
49.1563,213.25,159.50,-0.5037,2.0148,29.7793
49.2205,213.25,159.50,-0.5037,2.0148,29.7793
49.2845,213.25,159.50,-0.5037,2.0148,29.7793
49.3482,213.25,159.50,-0.5037,2.0148,29.7793
49.4292,213.25,159.50,-0.5037,2.0148,29.7793
49.4924,213.25,159.50,-0.5037,2.0148,29.7793
49.5569,213.25,159.75,-0.5037,1.7630,30.0246
49.6203,213.25,159.50,-0.5037,2.0148,29.7793
49.6844,213.25,159.50,-0.5037,2.0148,29.7793
49.7483,213.25,159.50,-0.5037,2.0148,29.7793
49.8283,213.75,160.00,0.0000,1.5111,28.3430
49.8926,213.25,159.50,-0.5037,2.0148,29.7793
49.9568,213.25,159.50,-0.5037,2.0148,29.7793
50.0204,213.25,159.50,-0.5037,2.0148,29.7793
50.1484,213.25,159.50,-0.5037,2.0148,29.7793
50.2288,213.25,159.50,-0.5037,2.0148,29.7793
50.2922,213.25,159.50,-0.5037,2.0148,29.7793
50.3562,213.25,159.50,-0.5037,2.0148,29.7793
50.4203,213.25,159.50,-0.5037,2.0148,29.7793
50.4845,213.25,159.50,-0.5037,2.0148,29.7793
50.5484,213.25,159.50,-0.5037,2.0148,29.7793
50.6287,213.75,159.75,0.0000,1.7630,29.5253
50.6924,213.25,159.50,-0.5037,2.0148,29.7793
50.7564,213.25,159.50,-0.5037,2.0148,29.7793
50.8204,213.25,159.50,-0.5037,2.0148,29.7793
50.8845,213.25,159.50,-0.5037,2.0148,29.7793
50.9481,213.25,159.50,-0.5037,2.0148,29.7793
51.0283,213.25,159.50,-0.5037,2.0148,29.7793
51.0923,213.25,159.50,-0.5037,2.0148,29.7793
51.1564,213.25,159.50,-0.5037,2.0148,29.7793
51.2204,213.25,159.50,-0.5037,2.0148,29.7793
51.2842,213.25,159.50,-0.5037,2.0148,29.7793
51.4286,213.25,159.50,-0.5037,2.0148,29.7793
51.4925,213.25,159.50,-0.5037,2.0148,29.7793
51.5564,213.25,159.50,-0.5037,2.0148,29.7793
51.6202,213.25,159.50,-0.5037,2.0148,29.7793
51.6844,213.25,159.50,-0.5037,2.0148,29.7793
51.7484,213.25,159.50,-0.5037,2.0148,29.7793
51.8284,213.25,159.50,-0.5037,2.0148,29.7793
51.8923,213.25,159.50,-0.5037,2.0148,29.7793
51.9564,213.25,159.50,-0.5037,2.0148,29.7793
52.0206,213.75,159.75,0.0000,1.7630,29.5253
52.0843,213.25,159.50,-0.5037,2.0148,29.7793
52.1482,213.25,159.50,-0.5037,2.0148,29.7793
52.2285,213.25,159.50,-0.5037,2.0148,29.7793
52.2924,213.25,159.50,-0.5037,2.0148,29.7793
52.3565,213.25,159.50,-0.5037,2.0148,29.7793
52.4204,213.25,159.50,-0.5037,2.0148,29.7793
52.4845,213.25,159.50,-0.5037,2.0148,29.7793
52.5482,213.25,159.50,-0.5037,2.0148,29.7793
52.6284,213.25,159.50,-0.5037,2.0148,29.7793
52.6925,213.25,159.50,-0.5037,2.0148,29.7793
52.7565,213.25,159.50,-0.5037,2.0148,29.7793
52.8204,213.25,159.50,-0.5037,2.0148,29.7793
52.8845,213.25,159.75,-0.5037,1.7630,30.0246
52.9484,213.75,159.75,0.0000,1.7630,29.5253
53.0285,213.25,159.50,-0.5037,2.0148,29.7793
53.1565,213.25,159.50,-0.5037,2.0148,29.7793
53.2205,213.25,159.50,-0.5037,2.0148,29.7793
53.2843,213.75,159.75,0.0000,1.7630,29.5253
53.3484,213.25,159.50,-0.5037,2.0148,29.7793
53.4285,213.25,159.50,-0.5037,2.0148,29.7793
53.4925,213.25,159.50,-0.5037,2.0148,29.7793
53.5564,213.25,159.50,-0.5037,2.0148,29.7793
53.6205,213.25,159.50,-0.5037,2.0148,29.7793
53.6845,213.25,159.50,-0.5037,2.0148,29.7793
53.7483,213.25,159.50,-0.5037,2.0148,29.7793
53.8285,213.25,159.50,-0.5037,2.0148,29.7793
53.8922,213.25,159.50,-0.5037,2.0148,29.7793
53.9563,213.25,159.50,-0.5037,2.0148,29.7793
54.0205,213.25,159.50,-0.5037,2.0148,29.7793
54.0845,213.25,159.50,-0.5037,2.0148,29.7793
54.1486,213.25,159.75,-0.5037,1.7630,30.0246
54.2925,213.25,159.50,-0.5037,2.0148,29.7793
54.3565,213.25,159.50,-0.5037,2.0148,29.7793
54.4845,213.25,159.50,-0.5037,2.0148,29.7793
54.5482,213.25,159.50,-0.5037,2.0148,29.7793
54.6285,213.25,159.50,-0.5037,2.0148,29.7793
54.6922,213.25,159.50,-0.5037,2.0148,29.7793
54.8205,213.25,159.50,-0.5037,2.0148,29.7793
54.8843,213.25,159.50,-0.5037,2.0148,29.7793
54.9483,213.25,159.50,-0.5037,2.0148,29.7793
55.0285,213.25,159.50,-0.5037,2.0148,29.7793
55.0927,213.25,159.50,-0.5037,2.0148,29.7793
55.1563,213.25,159.50,-0.5037,2.0148,29.7793
55.2206,213.25,159.50,-0.5037,2.0148,29.7793
55.2844,213.25,159.50,-0.5037,2.0148,29.7793
55.3485,213.25,159.50,-0.5037,2.0148,29.7793
55.4285,213.25,159.50,-0.5037,2.0148,29.7793
55.4925,213.25,159.50,-0.5037,2.0148,29.7793
55.5566,213.25,159.50,-0.5037,2.0148,29.7793
55.6206,213.25,159.50,-0.5037,2.0148,29.7793
55.6844,213.25,159.50,-0.5037,2.0148,29.7793
55.7487,213.25,159.50,-0.5037,2.0148,29.7793
55.8286,213.25,159.50,-0.5037,2.0148,29.7793
55.8925,213.25,159.50,-0.5037,2.0148,29.7793
55.9563,213.25,159.50,-0.5037,2.0148,29.7793
56.0206,213.25,159.50,-0.5037,2.0148,29.7793
56.0845,213.25,159.50,-0.5037,2.0148,29.7793
56.1485,213.25,159.50,-0.5037,2.0148,29.7793
56.2285,213.25,159.75,-0.5037,1.7630,30.0246
56.2925,213.25,159.50,-0.5037,2.0148,29.7793
56.3564,213.25,159.50,-0.5037,2.0148,29.7793
56.4205,213.25,159.50,-0.5037,2.0148,29.7793
56.4846,213.25,159.50,-0.5037,2.0148,29.7793
56.5484,213.25,159.50,-0.5037,2.0148,29.7793
56.6285,213.25,159.50,-0.5037,2.0148,29.7793
56.6926,213.25,159.50,-0.5037,2.0148,29.7793
56.7564,213.25,159.50,-0.5037,2.0148,29.7793
56.8206,213.25,159.50,-0.5037,2.0148,29.7793
56.8845,213.25,159.50,-0.5037,2.0148,29.7793
56.9485,213.25,159.50,-0.5037,2.0148,29.7793
57.0284,213.25,159.50,-0.5037,2.0148,29.7793
57.0925,213.25,159.50,-0.5037,2.0148,29.7793
57.1566,213.25,159.50,-0.5037,2.0148,29.7793
57.2206,213.25,159.50,-0.5037,2.0148,29.7793
57.2846,213.25,159.50,-0.5037,2.0148,29.7793
57.3487,213.25,159.50,-0.5037,2.0148,29.7793
57.4287,213.25,159.50,-0.5037,2.0148,29.7793
57.4927,213.25,159.50,-0.5037,2.0148,29.7793
57.5567,213.25,159.50,-0.5037,2.0148,29.7793
57.6207,213.25,159.50,-0.5037,2.0148,29.7793
57.6845,213.25,159.50,-0.5037,2.0148,29.7793
57.7486,213.25,159.50,-0.5037,2.0148,29.7793
57.8286,213.25,159.50,-0.5037,2.0148,29.7793
57.8926,213.25,159.50,-0.5037,2.0148,29.7793
57.9567,213.25,159.50,-0.5037,2.0148,29.7793
58.0204,213.25,159.50,-0.5037,2.0148,29.7793
58.0846,213.25,159.50,-0.5037,2.0148,29.7793
58.1487,213.25,159.50,-0.5037,2.0148,29.7793
58.2286,213.25,159.50,-0.5037,2.0148,29.7793
58.2927,213.25,159.50,-0.5037,2.0148,29.7793
58.3564,213.25,159.50,-0.5037,2.0148,29.7793
58.4206,213.25,159.50,-0.5037,2.0148,29.7793
58.4846,213.25,159.50,-0.5037,2.0148,29.7793
58.5487,213.25,159.50,-0.5037,2.0148,29.7793
58.6286,213.25,159.50,-0.5037,2.0148,29.7793
58.6926,213.25,159.50,-0.5037,2.0148,29.7793
58.7566,213.25,159.50,-0.5037,2.0148,29.7793
58.8207,213.25,159.50,-0.5037,2.0148,29.7793
58.8844,213.25,159.50,-0.5037,2.0148,29.7793
58.9485,213.25,159.50,-0.5037,2.0148,29.7793
59.0286,213.25,159.50,-0.5037,2.0148,29.7793
59.0925,213.25,159.50,-0.5037,2.0148,29.7793
59.1566,213.25,159.50,-0.5037,2.0148,29.7793
59.2206,213.25,159.50,-0.5037,2.0148,29.7793
59.2846,213.25,159.50,-0.5037,2.0148,29.7793
59.3487,213.25,159.50,-0.5037,2.0148,29.7793
59.4290,213.25,159.50,-0.5037,2.0148,29.7793
59.4925,213.25,159.50,-0.5037,2.0148,29.7793
59.5565,213.25,159.50,-0.5037,2.0148,29.7793
59.6206,213.25,159.50,-0.5037,2.0148,29.7793
59.6847,213.25,159.50,-0.5037,2.0148,29.7793
59.7486,213.25,159.50,-0.5037,2.0148,29.7793
59.8287,213.25,159.50,-0.5037,2.0148,29.7793
59.8926,213.25,159.50,-0.5037,2.0148,29.7793
59.9566,213.25,159.50,-0.5037,2.0148,29.7793
60.0204,213.25,159.50,-0.5037,2.0148,29.7793
60.0847,213.25,159.50,-0.5037,2.0148,29.7793
60.1485,213.25,159.50,-0.5037,2.0148,29.7793
60.2925,213.25,159.50,-0.5037,2.0148,29.7793
60.3567,213.25,159.50,-0.5037,2.0148,29.7793
60.4208,213.25,159.50,-0.5037,2.0148,29.7793
60.4844,213.25,159.50,-0.5037,2.0148,29.7793
60.5486,213.25,159.50,-0.5037,2.0148,29.7793
60.6287,213.25,159.50,-0.5037,2.0148,29.7793
60.6927,213.25,159.50,-0.5037,2.0148,29.7793
60.7564,213.25,159.50,-0.5037,2.0148,29.7793
60.8847,213.25,159.50,-0.5037,2.0148,29.7793
60.9487,213.25,159.50,-0.5037,2.0148,29.7793
61.0287,213.25,159.50,-0.5037,2.0148,29.7793
61.0929,213.25,159.50,-0.5037,2.0148,29.7793
61.1566,213.25,159.50,-0.5037,2.0148,29.7793
61.2206,213.25,159.50,-0.5037,2.0148,29.7793
61.2848,213.25,159.50,-0.5037,2.0148,29.7793
61.3485,213.25,159.50,-0.5037,2.0148,29.7793
61.4290,213.25,159.50,-0.5037,2.0148,29.7793
61.4927,213.25,159.50,-0.5037,2.0148,29.7793
61.5567,213.25,159.50,-0.5037,2.0148,29.7793
61.6207,213.25,159.50,-0.5037,2.0148,29.7793
61.6845,213.25,159.50,-0.5037,2.0148,29.7793
61.7487,213.25,159.50,-0.5037,2.0148,29.7793
61.8291,213.25,159.50,-0.5037,2.0148,29.7793
61.8927,213.25,159.50,-0.5037,2.0148,29.7793
61.9567,213.25,159.50,-0.5037,2.0148,29.7793
62.0848,213.25,159.50,-0.5037,2.0148,29.7793
62.1487,213.25,159.50,-0.5037,2.0148,29.7793
62.2285,213.25,159.50,-0.5037,2.0148,29.7793
62.2927,213.25,159.50,-0.5037,2.0148,29.7793
62.3567,213.25,159.50,-0.5037,2.0148,29.7793
62.4207,213.25,159.50,-0.5037,2.0148,29.7793
62.4847,213.25,159.50,-0.5037,2.0148,29.7793
62.5485,213.25,159.50,-0.5037,2.0148,29.7793
62.6287,213.25,159.50,-0.5037,2.0148,29.7793
62.6929,213.25,159.50,-0.5037,2.0148,29.7793
62.7567,213.25,159.50,-0.5037,2.0148,29.7793
62.8207,213.25,159.50,-0.5037,2.0148,29.7793
62.8847,213.25,159.50,-0.5037,2.0148,29.7793
63.0287,213.25,159.50,-0.5037,2.0148,29.7793
63.0927,213.25,159.50,-0.5037,2.0148,29.7793
63.1567,213.25,159.50,-0.5037,2.0148,29.7793
63.2207,213.25,159.50,-0.5037,2.0148,29.7793
63.2848,213.25,159.50,-0.5037,2.0148,29.7793
63.3485,213.25,159.50,-0.5037,2.0148,29.7793
63.4289,213.25,159.50,-0.5037,2.0148,29.7793
63.4927,213.25,159.50,-0.5037,2.0148,29.7793
63.5565,213.25,159.50,-0.5037,2.0148,29.7793
63.6207,213.25,159.50,-0.5037,2.0148,29.7793
63.6847,213.25,159.50,-0.5037,2.0148,29.7793
63.7485,213.25,159.50,-0.5037,2.0148,29.7793
63.8287,213.25,159.50,-0.5037,2.0148,29.7793
63.8927,213.25,159.50,-0.5037,2.0148,29.7793
63.9570,213.25,159.50,-0.5037,2.0148,29.7793
64.0208,213.25,159.50,-0.5037,2.0148,29.7793
64.0848,213.25,159.50,-0.5037,2.0148,29.7793
64.1485,213.25,159.50,-0.5037,2.0148,29.7793
64.2287,213.25,159.50,-0.5037,2.0148,29.7793
64.2928,213.25,159.50,-0.5037,2.0148,29.7793
64.3570,213.25,159.50,-0.5037,2.0148,29.7793
64.4215,213.25,159.50,-0.5037,2.0148,29.7793
64.4854,213.25,159.50,-0.5037,2.0148,29.7793
64.5488,213.25,159.50,-0.5037,2.0148,29.7793
64.6287,213.25,159.75,-0.5037,1.7630,30.0246
64.6928,213.25,159.50,-0.5037,2.0148,29.7793
64.7569,213.25,159.50,-0.5037,2.0148,29.7793
64.8207,213.25,159.50,-0.5037,2.0148,29.7793
64.8848,213.25,159.50,-0.5037,2.0148,29.7793
64.9488,213.25,159.50,-0.5037,2.0148,29.7793
65.0288,213.25,159.50,-0.5037,2.0148,29.7793
65.0927,213.25,159.50,-0.5037,2.0148,29.7793
65.1567,213.25,159.50,-0.5037,2.0148,29.7793
65.2208,213.25,159.50,-0.5037,2.0148,29.7793
65.2848,213.25,159.50,-0.5037,2.0148,29.7793
65.3488,213.25,159.50,-0.5037,2.0148,29.7793
65.4285,213.25,159.50,-0.5037,2.0148,29.7793
65.4928,213.25,159.50,-0.5037,2.0148,29.7793
65.5571,213.25,159.50,-0.5037,2.0148,29.7793
65.6847,213.25,159.50,-0.5037,2.0148,29.7793
65.7489,213.25,159.50,-0.5037,2.0148,29.7793
65.8288,213.25,159.50,-0.5037,2.0148,29.7793
65.8926,213.25,159.50,-0.5037,2.0148,29.7793
65.9568,213.50,160.00,-0.2519,1.5111,28.5701
66.0206,213.25,159.50,-0.5037,2.0148,29.7793
66.0846,213.25,159.50,-0.5037,2.0148,29.7793
66.1487,213.25,159.50,-0.5037,2.0148,29.7793
66.2290,213.25,159.50,-0.5037,2.0148,29.7793
66.2928,213.25,159.50,-0.5037,2.0148,29.7793
66.3566,213.25,159.50,-0.5037,2.0148,29.7793
66.4209,213.25,159.50,-0.5037,2.0148,29.7793
66.4848,213.25,159.50,-0.5037,2.0148,29.7793
66.5487,213.25,159.50,-0.5037,2.0148,29.7793
66.6288,213.25,159.50,-0.5037,2.0148,29.7793
66.6927,213.25,159.50,-0.5037,2.0148,29.7793
66.7569,213.25,159.50,-0.5037,2.0148,29.7793
66.8206,213.25,159.50,-0.5037,2.0148,29.7793
66.8848,213.25,159.50,-0.5037,2.0148,29.7793
66.9486,213.25,159.50,-0.5037,2.0148,29.7793
67.0290,213.25,159.50,-0.5037,2.0148,29.7793
67.0928,213.75,159.75,0.0000,1.7630,29.5253
67.1566,213.25,159.50,-0.5037,2.0148,29.7793
67.2207,213.25,159.50,-0.5037,2.0148,29.7793
67.2848,213.25,159.50,-0.5037,2.0148,29.7793
67.3489,213.25,159.50,-0.5037,2.0148,29.7793
67.4288,213.25,159.50,-0.5037,2.0148,29.7793
67.4927,213.25,159.50,-0.5037,2.0148,29.7793
