time_s,cx_px,cy_px,tx_mm,ty_mm,tz_mm
23.4841,290.25,160.50,76.7074,0.9994,44.7863
23.5481,287.50,160.75,73.9589,0.7496,44.7697
23.6281,285.25,160.75,71.7102,0.7496,44.5281
23.6921,282.50,161.00,68.9617,0.4997,45.0167
23.7564,280.00,160.75,66.4631,0.7496,44.7695
23.8202,277.50,161.25,63.9645,0.2499,44.7751
23.8841,274.75,161.00,61.2160,0.4997,44.7584
23.9481,272.25,161.25,58.7174,0.2499,44.5281
24.0280,269.75,161.00,56.2188,0.4997,44.7584
24.0921,267.25,161.25,53.7202,0.2499,44.5281
24.1562,264.50,161.00,50.9717,0.4997,44.5112
24.2201,262.25,161.50,48.7229,-0.0000,44.7863
24.2844,259.50,161.75,45.9745,-0.2499,44.7917
24.3482,257.25,161.75,43.7257,-0.2499,44.5281
24.4281,254.50,162.00,40.9772,-0.4997,45.0167
24.4921,252.25,161.75,38.7285,-0.2499,44.5281
24.5559,249.50,162.00,35.9800,-0.4997,45.0167
24.6202,247.00,162.00,33.4814,-0.4997,45.0111
24.6841,244.25,162.00,30.7329,-0.4997,44.7695
24.7482,241.75,162.25,28.2343,-0.7496,45.0278
24.8282,239.25,162.00,25.7357,-0.4997,44.7695
24.8921,236.25,162.25,22.7374,-0.7496,44.5281
24.9561,234.25,162.50,20.7385,-0.9994,44.3091
25.0202,231.75,163.00,18.2399,-1.4992,44.7806
25.0842,229.25,162.75,15.7413,-1.2493,44.5056
25.1482,226.75,163.00,13.2426,-1.4992,44.7806
25.2281,224.25,163.00,10.7440,-1.4992,44.7695
25.2920,221.25,163.00,7.7457,-1.4992,44.7695
25.3561,219.00,163.25,5.4969,-1.7490,44.7920
25.4201,216.25,163.00,2.7485,-1.4992,44.7695
25.4841,214.00,163.25,0.4997,-1.7490,44.7920
25.5481,211.25,163.00,-2.2488,-1.4992,44.7695
25.6282,208.75,163.25,-4.7474,-1.7490,44.5506
25.6922,206.00,163.00,-7.4958,-1.4992,44.5279
25.7560,203.50,163.25,-9.9944,-1.7490,44.7863
25.8201,201.00,163.75,-12.4931,-2.2488,44.8192
25.8842,198.75,164.00,-14.7418,-2.4986,44.7806
25.9484,196.00,164.00,-17.4903,-2.4986,45.0333
26.0282,193.75,163.75,-19.7390,-2.2488,44.5505
26.0920,191.00,164.00,-22.4875,-2.4986,45.0333
26.1562,188.25,164.00,-25.2360,-2.4986,44.7695
26.2202,186.00,164.00,-27.4847,-2.4986,45.0333
26.2844,183.25,164.00,-30.2332,-2.4986,44.7695
26.3482,180.75,164.00,-32.7318,-2.4986,44.7917
26.4281,178.00,164.25,-35.4803,-2.7485,44.7920
26.4920,175.75,164.25,-37.7290,-2.7485,44.5506
26.5562,173.00,164.50,-40.4775,-2.9983,44.5782
26.6200,170.50,164.50,-42.9761,-2.9983,44.5727
26.6842,168.25,165.00,-45.2249,-3.4981,44.8028
26.7483,167.50,165.00,-45.9745,-3.4981,44.5789
26.8282,167.50,165.00,-45.9745,-3.4981,44.5789
26.8923,167.75,165.00,-45.7246,-3.4981,44.7917
26.9563,168.25,165.25,-45.2249,-3.7479,44.5619
27.0202,169.00,164.75,-44.4753,-3.2482,44.3201
27.0842,169.50,164.50,-43.9756,-2.9983,44.0341
27.1483,169.75,164.75,-43.7257,-3.2482,44.0514
27.2282,170.25,164.50,-43.2260,-2.9983,43.7926
27.2921,171.25,164.50,-42.2265,-2.9983,43.7926
27.3561,171.50,165.00,-41.9767,-3.4981,43.5347
27.4202,172.00,164.50,-41.4770,-2.9983,43.0755
27.4843,173.00,165.00,-40.4775,-3.4981,43.0349
27.5480,173.25,164.75,-40.2277,-3.2482,43.0525
27.6282,174.00,165.00,-39.4781,-3.4981,43.0349
27.6920,174.25,165.25,-39.2282,-3.7479,42.5648
27.7562,175.00,164.75,-38.4786,-3.2482,42.3234
27.8202,175.50,165.00,-37.9789,-3.4981,42.5350
27.8842,176.00,164.75,-37.4792,-3.2482,42.3234
27.9487,176.25,164.50,-37.2293,-2.9983,41.7947
28.0282,176.25,165.00,-37.2293,-3.4981,41.8009
28.0922,177.25,164.50,-36.2299,-2.9983,41.7947
28.1562,177.50,164.75,-35.9800,-3.2482,41.2893
28.2203,178.25,165.00,-35.2304,-3.4981,41.2956
28.2842,178.75,165.00,-34.7307,-3.4981,41.2713
28.3482,179.00,165.00,-34.4809,-3.4981,41.0365
28.4282,179.75,165.00,-33.7313,-3.4981,40.7958
28.4923,180.00,165.25,-33.4814,-3.7479,40.7962
28.5563,180.75,164.75,-32.7318,-3.2482,40.5554
28.6203,181.00,165.25,-32.4820,-3.7479,40.3275
28.6841,181.75,164.75,-31.7324,-3.2482,40.5554
28.7483,182.25,164.75,-31.2327,-3.2482,40.0558
28.8282,182.50,165.25,-30.9828,-3.7479,39.8278
28.8923,183.00,165.00,-30.4831,-3.4981,39.5818
28.9563,183.75,165.25,-29.7335,-3.7479,39.5693
29.0203,183.75,165.25,-29.7335,-3.7479,39.5191
29.0843,184.25,165.00,-29.2338,-3.4981,39.2979
29.1484,184.75,165.00,-28.7340,-3.4981,39.2723
29.2285,185.25,164.75,-28.2343,-3.2482,39.0579
29.2923,185.50,165.00,-27.9845,-3.4981,39.0320
29.3560,186.00,165.25,-27.4847,-3.7479,38.7985
29.4203,186.50,164.75,-26.9850,-3.2482,38.7920
29.4842,186.75,165.25,-26.7352,-3.7479,38.5585
29.5483,187.00,165.00,-26.4853,-3.4981,38.5322
29.6282,187.75,165.00,-25.7357,-3.4981,38.3187
29.6921,188.50,165.25,-24.9861,-3.7479,38.2855
29.7560,188.50,165.50,-24.9861,-3.9978,38.0394
29.8204,189.50,165.25,-23.9867,-3.7479,37.7996
29.8841,189.50,165.50,-23.9867,-3.9978,38.0394
29.9483,189.75,165.25,-23.7368,-3.7479,37.5201
30.0283,190.25,165.00,-23.2371,-3.4981,37.3005
30.0920,190.75,165.00,-22.7374,-3.4981,37.2736
30.1562,191.00,165.25,-22.4875,-3.7479,37.2869
30.2203,191.50,165.00,-21.9878,-3.4981,37.0338
30.2844,191.75,165.00,-21.7379,-3.4981,37.2736
30.3481,192.25,165.00,-21.2382,-3.4981,36.7737
30.4282,192.50,165.00,-20.9883,-3.4981,37.0338
30.4920,193.00,165.00,-20.4886,-3.4981,36.5340
30.5563,193.00,165.00,-20.4886,-3.4981,36.5340
30.6203,194.00,165.25,-19.4892,-3.7479,36.3019
30.6843,194.25,165.50,-19.2393,-3.9978,36.2742
30.7484,194.50,165.50,-18.9895,-3.9978,36.0416
30.8283,195.00,165.25,-18.4897,-3.7479,35.7955
30.8924,195.50,165.50,-17.9900,-3.9978,36.0416
30.9561,195.75,165.50,-17.7401,-3.9978,35.7744
31.0202,196.00,165.50,-17.4903,-3.9978,35.5418
31.0853,196.50,165.50,-16.9906,-3.9978,35.0998
31.1484,196.75,165.25,-16.7407,-3.7479,35.5212
31.2284,196.75,165.25,-16.7407,-3.7479,35.5212
31.2923,197.50,165.00,-15.9911,-3.4981,35.0357
31.3564,197.75,165.00,-15.7413,-3.4981,35.2749
31.4204,198.00,165.25,-15.4914,-3.7479,34.7818
31.4843,198.50,165.25,-14.9917,-3.7479,34.7968
31.5484,198.75,165.25,-14.7418,-3.7479,34.5652
31.6283,199.25,165.25,-14.2421,-3.7479,34.5216
31.6922,199.25,165.50,-14.2421,-3.9978,34.2756
31.7564,200.00,165.25,-13.4925,-3.7479,34.2537
31.8203,200.25,165.50,-13.2426,-3.9978,34.2756
31.8844,200.50,165.50,-12.9928,-3.9978,34.0147
31.9484,201.00,165.25,-12.4931,-3.7479,33.7982
32.0283,201.50,165.50,-11.9933,-3.9978,34.0441
32.0924,201.50,165.75,-11.9933,-4.2476,33.8058
32.1564,201.75,165.50,-11.7435,-3.9978,33.7758
32.2203,202.50,165.50,-10.9939,-3.9978,33.5672
32.2846,202.75,165.50,-10.7440,-3.9978,33.7758
32.3483,203.00,165.50,-10.4942,-3.9978,33.5443
32.4283,203.00,165.75,-10.4942,-4.2476,33.3063
32.4921,203.75,165.25,-9.7446,-3.7479,33.0676
32.5564,203.75,165.75,-9.7446,-4.2476,33.0678
32.6204,204.00,165.25,-9.4947,-3.7479,32.7837
32.6843,204.50,165.75,-8.9950,-4.2476,32.7693
32.7483,204.75,165.50,-8.7451,-3.9978,32.7770
32.8283,205.25,165.25,-8.2454,-3.7479,32.5229
32.8924,205.25,165.75,-8.2454,-4.2476,32.5232
32.9565,206.00,165.25,-7.4958,-3.7479,32.7615
33.0206,206.25,165.50,-7.2460,-3.9978,32.2772
33.0843,206.25,165.50,-7.2460,-3.9978,32.2772
33.1484,206.50,165.50,-6.9961,-3.9978,32.0156
33.2283,207.00,165.25,-6.4964,-3.7479,31.8012
33.2923,207.25,165.50,-6.2465,-3.9978,32.2772
33.3564,207.75,165.50,-5.7468,-3.9978,31.7775
33.4204,207.75,165.50,-5.7468,-3.9978,31.7775
33.4844,208.00,165.25,-5.4969,-3.7479,31.8012
33.5486,208.75,165.50,-4.7474,-3.9978,31.7775
33.6283,208.75,165.50,-4.7474,-3.9978,31.7775
33.6924,208.75,165.75,-4.7474,-4.2476,31.5397
33.7564,209.50,165.25,-3.9978,-3.7479,31.3019
33.8205,209.50,165.50,-3.9978,-3.9978,31.5393
33.8844,209.75,165.75,-3.7479,-4.2476,31.0721
33.9484,210.25,165.75,-3.2482,-4.2476,31.0238
34.0283,210.75,166.00,-2.7485,-4.4975,30.7944
34.0923,210.75,165.50,-2.7485,-3.9978,30.7788
34.1564,211.00,165.75,-2.4986,-4.2476,30.7622
34.2205,211.25,165.75,-2.2488,-4.2476,30.5247
34.2844,211.25,165.75,-2.2488,-4.2476,30.5247
34.3484,212.00,165.50,-1.4992,-3.9978,30.5164
34.4284,212.25,165.50,-1.2493,-3.9978,30.2790
34.4924,212.25,165.50,-1.2493,-3.9978,30.2790
34.5565,212.50,165.75,-0.9994,-4.2476,30.2624
34.6203,212.75,165.75,-0.7496,-4.2476,30.0248
34.6844,213.25,165.50,-0.2499,-3.9978,30.2790
34.7485,213.25,165.75,-0.2499,-4.2476,30.0417
34.8284,213.50,165.50,0.0000,-3.9978,30.0167
34.8924,213.75,165.50,0.2499,-3.9978,29.7793
34.9563,213.75,165.50,0.2499,-3.9978,29.7793
35.0204,213.75,165.50,0.2499,-3.9978,29.7793
35.0844,213.75,165.50,0.2499,-3.9978,29.7793
35.1484,214.00,165.00,0.4997,-3.4981,30.0166
35.2284,213.75,164.25,0.2499,-2.7485,29.5256
35.2923,213.75,163.50,0.2499,-1.9989,29.7793
35.3566,213.50,162.00,0.0000,-0.4997,30.0083
35.4206,213.50,160.75,0.0000,0.7496,29.7626
35.4847,213.25,159.50,-0.2499,1.9989,29.7793
35.5485,213.25,159.50,-0.2499,1.9989,29.7793
35.6284,213.75,160.00,0.2499,1.4992,28.3430
35.6924,213.25,159.50,-0.2499,1.9989,29.7793
35.7565,213.25,159.75,-0.2499,1.7490,30.0246
35.8206,213.25,159.50,-0.2499,1.9989,29.7793
35.8845,213.25,159.75,-0.2499,1.7490,30.0246
35.9485,213.25,159.75,-0.2499,1.7490,30.0246
36.0285,213.25,159.75,-0.2499,1.7490,30.0246
36.0925,213.25,159.75,-0.2499,1.7490,30.0246
36.1564,213.25,159.75,-0.2499,1.7490,30.0246
36.2204,213.25,159.75,-0.2499,1.7490,30.0246
36.2845,213.25,159.75,-0.2499,1.7490,30.0246
36.3485,213.25,159.75,-0.2499,1.7490,30.0246
36.4284,213.25,159.75,-0.2499,1.7490,30.0246
36.4925,213.25,159.75,-0.2499,1.7490,30.0246
36.5565,213.25,159.75,-0.2499,1.7490,30.0246
36.6205,213.25,159.75,-0.2499,1.7490,30.0246
36.6846,213.25,159.75,-0.2499,1.7490,30.0246
36.7485,213.25,159.75,-0.2499,1.7490,30.0246
36.8285,213.25,159.75,-0.2499,1.7490,30.0246
36.8925,213.25,159.75,-0.2499,1.7490,30.0246
36.9565,213.25,159.75,-0.2499,1.7490,30.0246
37.0205,213.25,159.75,-0.2499,1.7490,30.0246
37.0847,213.25,159.75,-0.2499,1.7490,30.0246
37.1486,213.25,159.75,-0.2499,1.7490,30.0246
37.2285,213.25,159.75,-0.2499,1.7490,30.0246
37.2925,213.25,159.75,-0.2499,1.7490,30.0246
37.3565,213.25,159.75,-0.2499,1.7490,30.0246
37.4205,213.25,159.75,-0.2499,1.7490,30.0246
37.4845,213.25,159.75,-0.2499,1.7490,30.0246
37.5486,213.25,159.75,-0.2499,1.7490,30.0246
37.6288,213.25,159.75,-0.2499,1.7490,30.0246
37.6925,213.25,159.75,-0.2499,1.7490,30.0246
37.7565,213.25,159.75,-0.2499,1.7490,30.0246
37.8206,213.25,159.75,-0.2499,1.7490,30.0246
37.8845,213.25,159.75,-0.2499,1.7490,30.0246
37.9486,213.25,159.75,-0.2499,1.7490,30.0246
38.0285,213.25,159.75,-0.2499,1.7490,30.0246
38.0925,213.25,159.75,-0.2499,1.7490,30.0246
38.1565,213.25,159.75,-0.2499,1.7490,30.0246
38.2206,213.25,159.75,-0.2499,1.7490,30.0246
38.2847,213.25,159.75,-0.2499,1.7490,30.0246
38.3485,213.25,159.75,-0.2499,1.7490,30.0246
38.4285,213.25,159.75,-0.2499,1.7490,30.0246
38.4925,213.25,159.75,-0.2499,1.7490,30.0246
38.5566,213.25,159.75,-0.2499,1.7490,30.0246
38.6206,213.25,159.75,-0.2499,1.7490,30.0246
38.6845,213.25,159.75,-0.2499,1.7490,30.0246
38.7487,213.25,159.75,-0.2499,1.7490,30.0246
38.8286,213.25,159.75,-0.2499,1.7490,30.0246
38.8926,213.25,159.75,-0.2499,1.7490,30.0246
38.9564,213.25,159.75,-0.2499,1.7490,30.0246
39.0207,213.25,159.75,-0.2499,1.7490,30.0246
39.0845,213.25,159.75,-0.2499,1.7490,30.0246
39.1486,213.25,159.75,-0.2499,1.7490,30.0246
39.2285,213.25,159.75,-0.2499,1.7490,30.0246
39.2925,213.25,159.75,-0.2499,1.7490,30.0246
39.3567,213.25,159.75,-0.2499,1.7490,30.0246
39.4205,213.25,159.75,-0.2499,1.7490,30.0246
39.4846,213.25,159.75,-0.2499,1.7490,30.0246
39.5485,213.25,159.75,-0.2499,1.7490,30.0246
39.6286,213.25,159.75,-0.2499,1.7490,30.0246
39.6924,213.25,159.75,-0.2499,1.7490,30.0246
39.7563,213.25,159.75,-0.2499,1.7490,30.0246
39.8205,213.25,159.75,-0.2499,1.7490,30.0246
39.8846,213.25,159.75,-0.2499,1.7490,30.0246
39.9486,213.25,159.75,-0.2499,1.7490,30.0246
40.0285,213.25,159.75,-0.2499,1.7490,30.0246
40.0923,213.25,159.75,-0.2499,1.7490,30.0246
40.1567,213.25,159.75,-0.2499,1.7490,30.0246
40.2204,213.25,159.75,-0.2499,1.7490,30.0246
40.2845,213.25,159.75,-0.2499,1.7490,30.0246
40.3485,213.25,159.75,-0.2499,1.7490,30.0246
40.4286,213.25,159.75,-0.2499,1.7490,30.0246
40.4925,213.25,159.75,-0.2499,1.7490,30.0246
40.5564,213.25,159.75,-0.2499,1.7490,30.0246
40.6206,213.25,159.75,-0.2499,1.7490,30.0246
40.6848,213.25,159.75,-0.2499,1.7490,30.0246
40.7486,213.25,159.75,-0.2499,1.7490,30.0246
40.8286,213.25,159.75,-0.2499,1.7490,30.0246
40.8926,213.25,159.75,-0.2499,1.7490,30.0246
40.9566,213.25,159.75,-0.2499,1.7490,30.0246
41.0206,213.25,159.75,-0.2499,1.7490,30.0246
41.0847,213.25,159.75,-0.2499,1.7490,30.0246
41.1487,213.25,159.75,-0.2499,1.7490,30.0246
41.2286,213.25,159.75,-0.2499,1.7490,30.0246
41.2926,213.25,159.75,-0.2499,1.7490,30.0246
41.3566,213.25,159.75,-0.2499,1.7490,30.0246
41.4206,213.25,159.75,-0.2499,1.7490,30.0246
41.4846,213.25,159.75,-0.2499,1.7490,30.0246
41.5487,213.25,159.75,-0.2499,1.7490,30.0246
41.6287,213.25,159.75,-0.2499,1.7490,30.0246
41.6926,213.25,159.75,-0.2499,1.7490,30.0246
41.7564,213.25,159.75,-0.2499,1.7490,30.0246
41.8206,213.25,159.75,-0.2499,1.7490,30.0246
41.8846,213.25,159.75,-0.2499,1.7490,30.0246
41.9486,213.25,159.75,-0.2499,1.7490,30.0246
42.0286,213.25,159.75,-0.2499,1.7490,30.0246
42.0924,213.25,159.75,-0.2499,1.7490,30.0246
42.1567,213.25,159.75,-0.2499,1.7490,30.0246
42.2206,213.25,159.75,-0.2499,1.7490,30.0246
42.2846,213.25,159.75,-0.2499,1.7490,30.0246
42.3486,213.25,159.75,-0.2499,1.7490,30.0246
42.4286,213.25,159.75,-0.2499,1.7490,30.0246
42.4927,213.25,159.75,-0.2499,1.7490,30.0246
42.5566,213.25,159.75,-0.2499,1.7490,30.0246
42.6206,213.25,159.75,-0.2499,1.7490,30.0246
42.6848,213.25,159.75,-0.2499,1.7490,30.0246
42.7487,213.25,159.75,-0.2499,1.7490,30.0246
42.8284,213.25,159.75,-0.2499,1.7490,30.0246
42.8926,213.25,159.75,-0.2499,1.7490,30.0246
42.9565,213.25,159.75,-0.2499,1.7490,30.0246
43.0204,213.25,159.75,-0.2499,1.7490,30.0246
43.0845,213.25,159.75,-0.2499,1.7490,30.0246
43.1487,213.25,159.75,-0.2499,1.7490,30.0246
43.2288,213.25,159.75,-0.2499,1.7490,30.0246
43.2927,213.25,159.75,-0.2499,1.7490,30.0246
43.3569,213.25,159.75,-0.2499,1.7490,30.0246
43.4207,213.25,159.75,-0.2499,1.7490,30.0246
43.4845,213.25,159.75,-0.2499,1.7490,30.0246
43.5487,213.25,159.75,-0.2499,1.7490,30.0246
43.6286,213.25,159.75,-0.2499,1.7490,30.0246
43.6925,213.25,159.75,-0.2499,1.7490,30.0246
43.7567,213.25,159.75,-0.2499,1.7490,30.0246
43.8207,213.25,159.75,-0.2499,1.7490,30.0246
43.8847,213.25,159.75,-0.2499,1.7490,30.0246
43.9487,213.25,159.75,-0.2499,1.7490,30.0246
44.0287,213.25,159.75,-0.2499,1.7490,30.0246
44.0924,213.25,159.75,-0.2499,1.7490,30.0246
44.1567,213.25,159.75,-0.2499,1.7490,30.0246
44.2207,213.25,159.75,-0.2499,1.7490,30.0246
44.2847,213.25,159.75,-0.2499,1.7490,30.0246
44.3488,213.25,159.75,-0.2499,1.7490,30.0246
44.4287,213.25,159.75,-0.2499,1.7490,30.0246
44.4927,213.25,159.75,-0.2499,1.7490,30.0246
44.5567,213.25,159.75,-0.2499,1.7490,30.0246
44.6207,213.25,159.75,-0.2499,1.7490,30.0246
44.6847,213.25,159.75,-0.2499,1.7490,30.0246
44.7487,213.25,159.75,-0.2499,1.7490,30.0246
44.8287,213.25,159.75,-0.2499,1.7490,30.0246
44.8926,213.25,159.75,-0.2499,1.7490,30.0246
44.9567,213.25,159.75,-0.2499,1.7490,30.0246
45.0207,213.25,159.75,-0.2499,1.7490,30.0246
45.0848,213.25,159.75,-0.2499,1.7490,30.0246
45.1488,213.25,159.75,-0.2499,1.7490,30.0246
45.2289,213.25,159.75,-0.2499,1.7490,30.0246
45.2926,213.25,159.75,-0.2499,1.7490,30.0246
45.3567,213.25,159.75,-0.2499,1.7490,30.0246
45.4207,213.25,159.75,-0.2499,1.7490,30.0246
45.4847,213.25,159.75,-0.2499,1.7490,30.0246
45.5488,213.25,159.75,-0.2499,1.7490,30.0246
45.6287,213.25,159.75,-0.2499,1.7490,30.0246
45.6927,213.25,159.75,-0.2499,1.7490,30.0246
45.7568,213.25,159.75,-0.2499,1.7490,30.0246
45.8207,213.25,159.75,-0.2499,1.7490,30.0246
45.8848,213.25,159.75,-0.2499,1.7490,30.0246
45.9488,213.25,159.75,-0.2499,1.7490,30.0246
46.0287,213.25,159.75,-0.2499,1.7490,30.0246
46.0927,213.25,159.75,-0.2499,1.7490,30.0246
46.1567,213.25,159.75,-0.2499,1.7490,30.0246
46.2207,213.25,159.75,-0.2499,1.7490,30.0246
46.2849,213.25,159.75,-0.2499,1.7490,30.0246
46.3489,213.25,159.75,-0.2499,1.7490,30.0246
46.4287,213.25,159.75,-0.2499,1.7490,30.0246
46.4928,213.25,159.75,-0.2499,1.7490,30.0246
46.5566,213.25,159.75,-0.2499,1.7490,30.0246
46.6208,213.25,159.75,-0.2499,1.7490,30.0246
46.6848,213.25,159.75,-0.2499,1.7490,30.0246
46.7488,213.25,159.75,-0.2499,1.7490,30.0246
46.8288,213.25,159.75,-0.2499,1.7490,30.0246
46.8928,213.25,159.75,-0.2499,1.7490,30.0246
46.9565,213.25,159.75,-0.2499,1.7490,30.0246
47.0208,213.25,159.75,-0.2499,1.7490,30.0246
47.0849,213.25,159.75,-0.2499,1.7490,30.0246
47.1488,213.25,159.75,-0.2499,1.7490,30.0246
47.2287,213.25,159.75,-0.2499,1.7490,30.0246
47.2928,213.25,159.75,-0.2499,1.7490,30.0246
47.3568,213.25,159.75,-0.2499,1.7490,30.0246
47.4208,213.25,159.75,-0.2499,1.7490,30.0246
47.4849,213.25,159.75,-0.2499,1.7490,30.0246
47.5489,213.25,159.75,-0.2499,1.7490,30.0246
47.6287,213.25,159.75,-0.2499,1.7490,30.0246
47.6927,213.25,159.75,-0.2499,1.7490,30.0246
47.7568,213.25,159.75,-0.2499,1.7490,30.0246
47.8208,213.25,159.75,-0.2499,1.7490,30.0246
47.8848,213.25,159.75,-0.2499,1.7490,30.0246
47.9488,213.25,159.75,-0.2499,1.7490,30.0246
48.0287,213.25,159.75,-0.2499,1.7490,30.0246
48.0928,213.25,159.75,-0.2499,1.7490,30.0246
48.1568,213.25,159.75,-0.2499,1.7490,30.0246
48.2210,213.25,159.75,-0.2499,1.7490,30.0246
48.2848,213.25,159.75,-0.2499,1.7490,30.0246
48.3488,213.25,159.75,-0.2499,1.7490,30.0246
48.4288,213.25,159.75,-0.2499,1.7490,30.0246
48.4929,213.25,159.75,-0.2499,1.7490,30.0246
48.5570,213.25,159.75,-0.2499,1.7490,30.0246
48.6205,213.25,159.75,-0.2499,1.7490,30.0246
48.6848,213.25,159.75,-0.2499,1.7490,30.0246
48.7490,213.25,159.75,-0.2499,1.7490,30.0246
48.8288,213.25,159.75,-0.2499,1.7490,30.0246
48.8926,213.25,159.75,-0.2499,1.7490,30.0246
48.9569,213.25,159.75,-0.2499,1.7490,30.0246
49.0206,213.25,159.75,-0.2499,1.7490,30.0246
49.0847,213.25,159.75,-0.2499,1.7490,30.0246
49.1486,213.25,159.75,-0.2499,1.7490,30.0246
49.2288,213.25,159.75,-0.2499,1.7490,30.0246
49.2930,213.25,159.75,-0.2499,1.7490,30.0246
49.3569,213.25,159.75,-0.2499,1.7490,30.0246
49.4208,213.25,159.75,-0.2499,1.7490,30.0246
49.4849,213.25,159.75,-0.2499,1.7490,30.0246
49.5491,213.25,159.75,-0.2499,1.7490,30.0246
49.6288,213.25,159.75,-0.2499,1.7490,30.0246
49.6928,213.25,159.75,-0.2499,1.7490,30.0246
49.7569,213.25,159.75,-0.2499,1.7490,30.0246
49.8208,213.25,159.75,-0.2499,1.7490,30.0246
49.8848,213.25,159.75,-0.2499,1.7490,30.0246
49.9488,213.25,159.75,-0.2499,1.7490,30.0246
50.0288,213.25,159.75,-0.2499,1.7490,30.0246
50.0928,213.25,159.75,-0.2499,1.7490,30.0246
50.1568,213.25,159.75,-0.2499,1.7490,30.0246
50.2206,213.25,159.75,-0.2499,1.7490,30.0246
50.2848,213.25,159.75,-0.2499,1.7490,30.0246
50.3489,213.25,159.75,-0.2499,1.7490,30.0246
50.4289,213.25,159.75,-0.2499,1.7490,30.0246
50.4929,213.25,159.75,-0.2499,1.7490,30.0246
50.5569,213.25,159.75,-0.2499,1.7490,30.0246
50.6208,213.25,159.75,-0.2499,1.7490,30.0246
50.6849,213.25,159.75,-0.2499,1.7490,30.0246
50.7489,213.25,159.75,-0.2499,1.7490,30.0246
50.8290,213.25,159.75,-0.2499,1.7490,30.0246
50.8927,213.25,159.75,-0.2499,1.7490,30.0246
50.9570,213.25,159.75,-0.2499,1.7490,30.0246
51.0209,213.25,159.75,-0.2499,1.7490,30.0246
51.0847,213.25,159.75,-0.2499,1.7490,30.0246
51.1490,213.25,159.75,-0.2499,1.7490,30.0246
51.2287,213.25,159.75,-0.2499,1.7490,30.0246
51.2929,213.25,159.75,-0.2499,1.7490,30.0246
51.3568,213.25,159.75,-0.2499,1.7490,30.0246
51.4209,213.25,159.75,-0.2499,1.7490,30.0246
51.4850,213.25,159.75,-0.2499,1.7490,30.0246
51.5489,213.25,159.75,-0.2499,1.7490,30.0246
51.6289,213.25,159.75,-0.2499,1.7490,30.0246
51.6929,213.25,159.75,-0.2499,1.7490,30.0246
51.7569,213.25,159.75,-0.2499,1.7490,30.0246
51.8209,213.25,159.75,-0.2499,1.7490,30.0246
51.8848,213.25,159.75,-0.2499,1.7490,30.0246
51.9495,213.25,159.75,-0.2499,1.7490,30.0246
52.0289,213.25,159.75,-0.2499,1.7490,30.0246
52.0929,213.25,159.75,-0.2499,1.7490,30.0246
52.1569,213.25,159.75,-0.2499,1.7490,30.0246
52.2209,213.25,159.75,-0.2499,1.7490,30.0246
52.2849,213.25,159.75,-0.2499,1.7490,30.0246
52.3490,213.25,159.75,-0.2499,1.7490,30.0246
52.4288,213.25,159.75,-0.2499,1.7490,30.0246
52.4929,213.25,159.75,-0.2499,1.7490,30.0246
52.5571,213.25,159.75,-0.2499,1.7490,30.0246
52.6207,213.25,159.75,-0.2499,1.7490,30.0246
52.6849,213.25,159.75,-0.2499,1.7490,30.0246
52.7489,213.25,159.75,-0.2499,1.7490,30.0246
52.8290,213.25,159.75,-0.2499,1.7490,30.0246
52.8929,213.25,159.75,-0.2499,1.7490,30.0246
52.9570,213.25,159.75,-0.2499,1.7490,30.0246
53.0210,213.25,159.75,-0.2499,1.7490,30.0246
53.0849,213.25,159.75,-0.2499,1.7490,30.0246
53.1490,213.25,159.75,-0.2499,1.7490,30.0246
53.2289,213.25,159.75,-0.2499,1.7490,30.0246
53.2927,213.25,159.75,-0.2499,1.7490,30.0246
53.3572,213.25,159.75,-0.2499,1.7490,30.0246
53.4210,213.25,159.75,-0.2499,1.7490,30.0246
53.4849,213.25,159.75,-0.2499,1.7490,30.0246
53.5490,213.25,159.75,-0.2499,1.7490,30.0246
53.6289,213.25,159.75,-0.2499,1.7490,30.0246
53.6929,213.25,159.75,-0.2499,1.7490,30.0246
53.7570,213.25,159.75,-0.2499,1.7490,30.0246
53.8209,213.25,159.75,-0.2499,1.7490,30.0246
53.8850,213.25,159.75,-0.2499,1.7490,30.0246
53.9490,213.25,159.75,-0.2499,1.7490,30.0246
54.0289,213.25,159.75,-0.2499,1.7490,30.0246
54.0929,213.25,159.75,-0.2499,1.7490,30.0246
54.1571,213.25,159.75,-0.2499,1.7490,30.0246
54.2207,213.25,159.75,-0.2499,1.7490,30.0246
54.2850,213.25,159.75,-0.2499,1.7490,30.0246
54.3490,213.25,159.75,-0.2499,1.7490,30.0246
54.4289,213.25,159.75,-0.2499,1.7490,30.0246
54.4929,213.25,159.75,-0.2499,1.7490,30.0246
54.5570,213.25,159.75,-0.2499,1.7490,30.0246
54.6210,213.25,159.75,-0.2499,1.7490,30.0246
54.6850,213.25,159.75,-0.2499,1.7490,30.0246
54.7491,213.25,159.75,-0.2499,1.7490,30.0246
54.8289,213.25,159.75,-0.2499,1.7490,30.0246
54.8930,213.25,159.75,-0.2499,1.7490,30.0246
54.9569,213.25,159.75,-0.2499,1.7490,30.0246
55.0210,213.25,159.75,-0.2499,1.7490,30.0246
55.0850,213.25,159.75,-0.2499,1.7490,30.0246
55.1489,213.25,159.75,-0.2499,1.7490,30.0246
55.2290,213.25,159.75,-0.2499,1.7490,30.0246
