time_s,cx_px,cy_px,tx_mm,ty_mm,tz_mm
25.7559,348.50,222.50,-38.5329,18.4719,112.0661
25.7761,345.00,222.25,-39.9232,18.5712,111.8108
25.7976,343.50,222.25,-40.5191,18.5712,111.8069
25.8200,341.75,223.00,-41.2143,18.2733,111.8074
25.8457,340.00,222.00,-41.9095,18.6706,112.0491
25.8719,337.00,222.25,-43.1012,18.5712,111.8108
25.8931,335.25,222.25,-43.7964,18.5712,112.0597
25.9138,332.00,222.50,-45.0874,18.4719,112.0736
25.9350,330.50,222.00,-45.6833,18.6706,112.0596
25.9565,328.50,222.25,-46.4778,18.5712,111.8069
25.9796,326.75,222.50,-47.1730,18.4719,111.8247
26.0044,323.75,222.50,-48.3647,18.4719,111.8247
26.0249,322.50,222.75,-48.8613,18.3726,111.8112
26.0481,320.25,222.25,-49.7551,18.5712,112.0597
26.0702,317.00,222.50,-51.0461,18.4719,112.0736
26.0937,315.25,221.75,-51.7413,18.7699,112.0468
26.1148,313.75,222.25,-52.3372,18.5712,112.0773
26.1343,312.75,222.25,-52.7344,18.5712,112.0639
26.1559,310.75,222.00,-53.5289,18.6706,112.3085
26.1773,307.25,222.25,-54.9193,18.5712,112.0735
26.1992,305.75,222.25,-55.5151,18.5712,112.0773
26.2229,303.50,222.00,-56.4089,18.6706,112.0647
26.2438,300.75,222.25,-57.5014,18.5712,112.5596
26.2694,299.00,221.75,-58.1965,18.7699,112.3112
26.2956,297.50,222.00,-58.7924,18.6706,112.0647
26.3202,294.50,222.00,-59.9841,18.6706,112.0596
26.3417,292.50,222.00,-60.7786,18.6706,112.0596
26.3675,289.00,222.25,-62.1690,18.5712,112.3262
26.3890,287.75,222.25,-62.6656,18.5712,112.0773
26.4116,285.50,222.25,-63.5594,18.5712,112.3108
26.4351,284.25,222.00,-64.0559,18.6706,112.3261
26.4596,281.00,222.25,-65.3470,18.5712,112.3262
26.4810,279.50,222.25,-65.9428,18.5712,112.3108
26.5029,276.25,222.00,-67.2339,18.6706,112.3261
26.5239,274.25,222.25,-68.0284,18.5712,112.5773
26.5472,272.75,222.25,-68.6242,18.5712,112.5596
26.5698,271.25,222.25,-69.2201,18.5712,112.5773
26.5901,268.00,222.25,-70.5112,18.5712,112.3262
26.6108,266.00,221.75,-71.3056,18.7699,112.3112
26.6321,264.50,222.50,-71.9015,18.4719,112.5735
26.6521,263.00,222.25,-72.4974,18.5712,112.3262
26.6719,261.25,222.25,-73.1926,18.5712,112.5773
26.6939,258.25,222.00,-74.3843,18.6706,112.3261
26.7144,256.25,222.25,-75.1788,18.5712,112.5773
26.7358,254.75,222.00,-75.7747,18.6706,112.3135
26.7557,253.00,221.75,-76.4698,18.7699,112.3112
26.7741,251.75,222.25,-76.9664,18.5712,112.5949
26.7970,248.00,221.75,-78.4561,18.7699,112.3112
26.8174,246.25,221.75,-79.1513,18.7699,112.0779
26.8374,244.50,222.00,-79.8464,18.6706,112.5795
26.8575,243.00,221.75,-80.4423,18.7699,112.3112
26.8768,241.50,222.25,-81.0382,18.5712,112.3460
26.8982,239.50,222.00,-81.8327,18.6706,112.5802
26.9190,236.50,222.25,-83.0244,18.5712,112.3460
26.9388,235.00,221.50,-83.6203,18.8692,112.5661
26.9611,233.00,222.00,-84.4148,18.6706,112.5646
26.9814,231.75,222.50,-84.9113,18.4719,112.3425
27.0009,230.50,222.00,-85.4079,18.6706,112.0949
27.0214,226.50,222.00,-86.9969,18.6706,112.5802
27.0407,225.25,222.25,-87.4934,18.5712,112.5773
27.0599,223.25,222.25,-88.2879,18.5712,112.5773
27.0811,221.75,222.00,-88.8838,18.6706,112.3483
27.1007,220.00,221.50,-89.5790,18.8692,112.5661
27.1212,218.50,222.25,-90.1748,18.5712,112.3460
27.1433,215.25,222.00,-91.4659,18.6706,112.3313
27.1687,213.00,221.75,-92.3597,18.7699,112.3314
27.1936,212.00,222.00,-92.7569,18.6706,112.1159
27.2146,208.75,222.25,-94.0480,18.5712,112.5949
27.2370,207.25,222.25,-94.6439,18.5712,112.5773
27.2581,205.25,222.00,-95.4383,18.6706,112.3461
27.2811,204.25,222.25,-95.8356,18.5712,112.6169
27.3001,202.50,222.00,-96.5308,18.6706,112.1003
27.3189,201.75,221.75,-96.8287,18.7699,112.6003
27.3380,202.25,222.00,-96.6301,18.6706,112.3313
27.3613,202.50,221.75,-96.5308,18.7699,112.3313
27.3826,202.25,221.75,-96.6301,18.7699,112.0779
27.4035,202.00,222.00,-96.7294,18.6706,112.0944
27.4242,201.75,221.75,-96.8287,18.7699,112.0967
27.4449,202.75,222.25,-96.4315,18.5712,111.6192
27.4671,203.00,222.00,-96.3321,18.6706,112.1192
27.4890,204.50,222.25,-95.7363,18.5712,111.8704
27.5087,205.00,222.75,-95.5377,18.3726,111.8668
27.5313,206.00,222.75,-95.1404,18.3726,111.3469
27.5511,206.75,222.75,-94.8425,18.3726,111.6180
27.5721,206.75,222.75,-94.8425,18.3726,111.1003
27.5924,208.75,223.50,-94.0480,18.0747,110.8668
27.6184,210.00,223.75,-93.5514,17.9754,110.8512
27.6424,210.25,223.50,-93.4521,18.0747,110.8487
27.6678,212.00,223.50,-92.7569,18.0747,110.6032
27.6922,212.50,224.25,-92.5583,17.7768,110.3569
27.7182,213.25,224.25,-92.2604,17.7768,110.0653
27.7447,215.00,224.75,-91.5652,17.5781,110.3485
27.7665,216.25,225.00,-91.0686,17.4788,109.8267
27.7886,217.00,225.25,-90.7707,17.3795,110.3321
27.8130,218.50,225.50,-90.1748,17.2802,109.5974
27.8351,219.00,225.50,-89.9762,17.2802,109.5817
27.8612,220.25,225.75,-89.4797,17.1809,109.5658
27.8830,220.75,226.00,-89.2810,17.0816,109.3267
27.9050,223.00,226.75,-88.3872,16.7836,109.3486
27.9293,223.50,226.75,-88.1886,16.7836,109.3329
27.9556,223.75,227.00,-88.0893,16.6843,108.8496
27.9804,225.75,227.00,-87.2948,16.6843,108.3519
28.0033,226.50,227.00,-86.9969,16.6843,108.5824
28.0278,226.75,227.50,-86.8976,16.4857,108.3136
28.0500,228.75,228.00,-86.1031,16.2871,108.3519
28.0718,229.25,228.00,-85.9044,16.2871,107.8519
28.0997,230.00,228.25,-85.6065,16.1878,107.8298
28.1228,231.25,228.50,-85.1099,16.0885,107.8505
28.1450,232.00,229.00,-84.8120,15.8898,107.5816
28.1663,233.50,229.25,-84.2161,15.7905,107.3298
28.1896,234.00,229.00,-84.0175,15.8898,107.5816
28.2121,234.50,229.50,-83.8189,15.6912,107.5676
28.2333,236.50,229.50,-83.0244,15.6912,107.0832
28.2538,237.00,230.00,-82.8258,15.4926,106.5817
28.2777,237.75,230.50,-82.5278,15.2940,106.8289
28.2977,238.25,230.50,-82.3292,15.2940,106.8352
28.3176,239.25,230.25,-81.9320,15.3933,106.5816
28.3398,240.25,230.75,-81.5347,15.1947,106.0879
28.3593,241.25,231.00,-81.1375,15.0953,106.3359
28.3819,241.75,231.00,-80.9389,15.0953,106.3165
28.4026,242.75,231.25,-80.5416,14.9960,106.0636
28.4253,244.25,232.00,-79.9458,14.6981,105.8296
28.4488,245.00,231.75,-79.6478,14.7974,105.8311
28.4698,245.50,231.75,-79.4492,14.7974,105.8147
28.4906,247.00,232.25,-78.8533,14.5988,105.3155
28.5105,247.75,232.75,-78.5554,14.4002,105.0784
28.5306,248.25,232.75,-78.3568,14.4002,105.0824
28.5508,248.75,233.00,-78.1581,14.3009,105.3296
28.5720,249.75,233.00,-77.7609,14.3009,105.3296
28.5915,250.75,233.00,-77.3637,14.3009,104.8319
28.6147,251.00,232.75,-77.2643,14.4002,104.8106
28.6342,250.75,233.00,-77.3637,14.3009,104.8319
28.6559,250.75,233.00,-77.3637,14.3009,104.8534
28.6794,252.50,233.25,-76.6685,14.2015,104.3533
28.6988,253.00,233.75,-76.4698,14.0029,104.8161
28.7179,254.25,234.25,-75.9733,13.8043,104.5831
28.7370,256.25,234.25,-75.1788,13.8043,103.5703
28.7563,257.25,234.50,-74.7816,13.7050,103.3185
28.7762,258.00,234.50,-74.4836,13.7050,103.5864
28.7986,258.50,235.25,-74.2850,13.4071,103.8167
28.8188,259.50,235.25,-73.8877,13.4071,103.3165
28.8384,260.50,236.00,-73.4905,13.1091,103.0848
28.8586,261.50,235.50,-73.0933,13.3077,103.0864
28.8820,261.75,236.00,-72.9939,13.1091,103.3312
28.9012,262.50,235.75,-72.6960,13.2084,102.8336
28.9206,262.75,236.00,-72.5967,13.1091,102.8167
28.9400,265.00,236.00,-71.7029,13.1091,102.5653
28.9591,265.00,236.25,-71.7029,13.0098,102.8166
28.9817,266.00,236.50,-71.3056,12.9105,102.5865
29.0017,267.00,236.75,-70.9084,12.8112,102.3172
29.0208,267.25,237.25,-70.8091,12.6126,102.5755
29.0413,268.25,237.25,-70.4118,12.6126,102.0807
29.0661,269.00,237.25,-70.1139,12.6126,101.8344
29.0864,269.50,237.50,-69.9153,12.5132,102.0637
29.1070,270.50,237.75,-69.5180,12.4139,101.8172
29.1274,271.00,238.00,-69.3194,12.3146,101.5815
29.1486,271.75,237.75,-69.0215,12.4139,101.5514
29.1704,272.50,238.25,-68.7236,12.2153,101.3057
29.1910,273.75,239.00,-68.2270,11.9174,101.3328
29.2139,274.25,238.50,-68.0284,12.1160,101.3204
29.2338,275.50,238.75,-67.5318,12.0167,100.8353
29.2545,276.00,239.25,-67.3332,11.8181,100.8179
29.2759,277.25,239.00,-66.8366,11.9174,100.3352
29.2983,277.50,239.25,-66.7373,11.8181,100.3012
29.3175,278.00,239.25,-66.5387,11.8181,100.8179
29.3365,279.00,240.00,-66.1415,11.5201,100.0655
29.3566,280.25,239.75,-65.6449,11.6194,100.0524
29.3777,281.00,239.75,-65.3470,11.6194,100.3185
29.3976,281.25,240.25,-65.2477,11.4208,100.0474
29.4178,282.50,240.50,-64.7511,11.3215,99.5673
29.4383,282.25,240.50,-64.8504,11.3215,99.8187
29.4571,283.00,240.50,-64.5525,11.3215,99.5550
29.4772,284.25,241.00,-64.0559,11.1229,99.3194
29.4982,285.00,241.25,-63.7580,11.0236,99.3195
29.5194,285.50,241.25,-63.5594,11.0236,99.3362
29.5389,286.25,241.50,-63.2614,10.9243,98.8149
29.5592,287.00,241.50,-62.9635,10.9243,99.0673
29.5816,287.25,242.00,-62.8642,10.7256,98.8345
29.6012,288.25,242.00,-62.4669,10.7256,98.8175
29.6227,289.50,242.25,-61.9704,10.6263,98.8016
29.6439,290.00,242.25,-61.7717,10.6263,98.8193
29.6669,290.25,242.25,-61.6724,10.6263,98.5529
29.6858,291.25,242.50,-61.2752,10.5270,98.8068
29.7068,292.00,242.75,-60.9773,10.4277,98.3074
29.7263,293.00,243.25,-60.5800,10.2291,98.3369
29.7478,293.50,243.25,-60.3814,10.2291,98.3193
29.7693,294.25,243.25,-60.0835,10.2291,98.0484
29.7894,295.00,243.25,-59.7855,10.2291,97.8023
29.8093,296.25,243.50,-59.2890,10.1298,97.8021
29.8315,296.75,244.00,-59.0903,9.9311,97.3002
29.8528,297.00,244.25,-58.9910,9.8318,97.2997
29.8744,297.75,244.00,-58.6931,9.9311,97.3002
29.8987,299.00,244.50,-58.1965,9.7325,97.0687
29.9195,300.00,244.50,-57.7993,9.7325,97.0687
29.9386,300.00,244.75,-57.7993,9.6332,97.3200
29.9596,300.75,245.00,-57.5014,9.5339,97.3002
29.9814,301.75,245.00,-57.1041,9.5339,96.8208
30.0003,302.50,245.25,-56.8062,9.4346,96.8027
30.0247,303.25,245.50,-56.5082,9.3353,96.8080
30.0434,303.25,245.50,-56.5082,9.3353,96.3007
30.0663,304.25,245.75,-56.1110,9.2360,96.5547
30.0863,305.50,246.50,-55.6144,8.9380,96.0676
30.1078,306.00,246.00,-55.4158,9.1367,96.0573
30.1276,306.25,246.50,-55.3165,8.9380,96.3007
30.1474,307.25,246.25,-54.9193,9.0373,95.5703
30.1697,307.50,246.50,-54.8199,8.9380,96.0576
30.1902,308.75,246.75,-54.3234,8.8387,95.5546
30.2102,309.50,246.75,-54.0255,8.8387,95.7903
30.2313,310.00,247.00,-53.8268,8.7394,95.5499
30.2504,310.75,247.00,-53.5289,8.7394,95.3013
30.2693,311.00,247.00,-53.4296,8.7394,95.5552
30.2882,311.75,247.50,-53.1316,8.5408,94.8018
30.3105,312.75,247.75,-52.7344,8.4415,95.0499
30.3349,313.25,248.00,-52.5358,8.3422,94.8013
30.3545,313.50,248.00,-52.4365,8.3422,95.0552
30.3742,314.25,248.00,-52.1385,8.3422,94.8013
30.3946,315.75,248.00,-51.5427,8.3422,94.8038
30.4141,316.00,248.25,-51.4434,8.2429,94.7907
30.4342,316.75,248.00,-51.1454,8.3422,94.2935
30.4552,317.25,248.75,-50.9468,8.0442,94.0710
30.4744,317.75,249.00,-50.7482,7.9449,94.2938
30.4946,318.50,249.25,-50.4502,7.8456,94.3222
30.5143,319.25,249.50,-50.1523,7.7463,94.3018
30.5359,320.00,249.25,-49.8544,7.8456,93.8045
30.5581,320.75,249.50,-49.5564,7.7463,93.8018
30.5812,321.00,249.50,-49.4571,7.7463,93.5537
30.6001,322.25,250.00,-48.9606,7.5477,93.8023
30.6203,322.75,250.25,-48.7619,7.4484,93.5565
30.6390,323.25,250.00,-48.5633,7.5477,93.2916
30.6582,323.75,250.50,-48.3647,7.3491,93.3044
30.6813,324.50,250.25,-48.0668,7.4484,93.2915
30.7019,325.50,251.00,-47.6695,7.1504,92.5478
30.7210,326.00,250.75,-47.4709,7.2497,92.7863
30.7420,326.75,251.25,-47.1730,7.0511,92.5724
30.7665,327.50,251.25,-46.8750,7.0511,92.8049
30.7875,327.75,251.00,-46.7757,7.1504,92.7917
30.8099,328.50,251.50,-46.4778,6.9518,92.5516
30.8309,329.25,251.50,-46.1798,6.9518,92.3029
30.8534,330.00,251.50,-45.8819,6.9518,92.0570
30.8782,330.50,252.00,-45.6833,6.7532,92.0521
30.8988,331.25,252.25,-45.3854,6.6539,92.0515
30.9192,332.00,252.25,-45.0874,6.6539,92.2866
30.9407,332.75,252.50,-44.7895,6.5546,91.7862
30.9600,333.00,252.75,-44.6902,6.4552,91.8062
30.9818,333.75,252.50,-44.3922,6.5546,91.7892
31.0029,334.75,252.75,-43.9950,6.4552,91.5570
31.0239,335.50,253.00,-43.6971,6.3559,91.5384
31.0478,335.75,253.00,-43.5977,6.3559,91.3035
31.0669,336.25,253.00,-43.3991,6.3559,91.2925
31.0864,337.00,253.75,-43.1012,6.0580,91.3246
31.1065,338.25,253.75,-42.6046,6.0580,90.5411
31.1264,338.50,254.00,-42.5053,5.9587,90.5489
31.1479,339.00,254.00,-42.3067,5.9587,91.0384
31.1690,339.50,254.25,-42.1081,5.8594,90.7874
31.1898,340.00,253.75,-41.9095,6.0580,90.3063
31.2096,341.25,254.25,-41.4129,5.8594,90.5576
31.2317,341.25,254.50,-41.4129,5.7601,90.3041
31.2538,342.00,254.50,-41.1150,5.7601,90.5388
31.2755,342.50,255.00,-40.9163,5.5614,90.0693
31.2975,344.00,255.25,-40.3205,5.4621,90.3062
31.3184,344.50,255.25,-40.1218,5.4621,90.3254
31.3402,344.25,255.50,-40.2212,5.3628,90.3041
31.3599,345.25,255.50,-39.8239,5.3628,89.7930
31.3816,346.25,255.75,-39.4267,5.2635,89.5416
31.4052,346.75,255.75,-39.2280,5.2635,90.0415
31.4251,347.25,255.75,-39.0294,5.2635,89.5533
31.4491,347.50,256.00,-38.9301,5.1642,89.5393
31.4705,348.50,256.00,-38.5329,5.1642,89.0589
31.4905,349.00,256.25,-38.3342,5.0649,89.2936
31.5142,349.25,256.50,-38.2349,4.9656,89.2967
31.5331,350.25,257.00,-37.8377,4.7670,89.2879
31.5515,350.75,256.75,-37.6391,4.8663,89.0533
31.5703,351.75,256.50,-37.2418,4.9656,88.8053
31.5891,351.75,257.00,-37.2418,4.7670,88.7935
31.6085,352.50,257.25,-36.9439,4.6676,88.8081
31.6314,353.25,257.50,-36.6459,4.5683,88.3053
31.6502,353.50,257.50,-36.5466,4.5683,88.5539
31.6690,354.00,257.50,-36.3480,4.5683,88.5397
31.6882,355.00,257.25,-35.9508,4.6676,88.2883
31.7079,355.50,257.75,-35.7521,4.4690,88.2941
31.7290,355.75,258.00,-35.6528,4.3697,87.8089
31.7498,356.75,258.50,-35.2556,4.1711,88.2883
31.7694,357.25,258.25,-35.0570,4.2704,88.0539
31.7912,357.50,258.50,-34.9576,4.1711,88.0397
31.8108,358.00,258.75,-34.7590,4.0718,87.8031
31.8347,359.00,258.75,-34.3618,4.0718,87.8080
31.8560,360.00,259.00,-33.9645,3.9725,87.5545
31.8766,360.25,258.75,-33.8652,4.0718,87.5425
31.8979,360.75,259.00,-33.6666,3.9725,87.3060
31.9183,361.50,259.00,-33.3687,3.9725,87.5402
31.9414,361.75,259.00,-33.2694,3.9725,87.2773
31.9665,362.25,259.75,-33.0707,3.6745,87.5430
31.9868,363.50,260.00,-32.5742,3.5752,87.0545
32.0069,364.00,259.75,-32.3755,3.6745,86.7887
32.0279,364.00,260.00,-32.3755,3.5752,87.0402
32.0476,364.75,259.75,-32.0776,3.6745,86.5431
32.0672,365.25,260.25,-31.8790,3.4759,87.0429
32.0870,366.00,260.00,-31.5811,3.5752,86.5430
32.1079,366.75,260.50,-31.2831,3.3766,86.2892
32.1268,367.00,260.25,-31.1838,3.4759,86.7944
32.1473,367.75,260.25,-30.8859,3.4759,86.0436
32.1684,368.25,260.75,-30.6873,3.2773,86.0319
32.1883,368.75,261.00,-30.4886,3.1780,86.2915
32.2072,369.00,261.25,-30.3893,3.0787,86.2892
32.2282,369.75,261.25,-30.0914,3.0787,85.5435
32.2486,370.75,261.50,-29.6941,2.9793,85.8066
32.2674,370.75,261.75,-29.6941,2.8800,85.5558
32.2885,371.50,261.50,-29.3962,2.9793,86.0407
32.3074,372.25,261.75,-29.0983,2.8800,85.5435
32.3257,372.25,262.00,-29.0983,2.7807,85.2897
32.3475,372.75,261.75,-28.8996,2.8800,85.5320
32.3684,373.75,261.75,-28.5024,2.8800,85.5320
32.3877,374.00,262.00,-28.4031,2.7807,85.0298
32.4077,375.25,262.25,-27.9065,2.6814,85.0552
32.4280,375.00,262.25,-28.0058,2.6814,85.2807
32.4479,376.00,262.50,-27.6086,2.5821,85.0435
32.4686,376.25,263.00,-27.5093,2.3835,84.7892
32.4875,377.50,262.75,-27.0127,2.4828,84.2897
32.5054,377.75,263.00,-26.9134,2.3835,84.2894
32.5238,378.00,263.00,-26.8141,2.3835,85.0411
32.5420,378.75,263.25,-26.5162,2.2842,84.5440
32.5665,379.00,263.25,-26.4169,2.2842,84.7955
32.5884,379.25,263.25,-26.3175,2.2842,84.5323
32.6087,380.00,263.75,-26.0196,2.0855,84.2906
32.6314,380.75,263.50,-25.7217,2.1849,84.2901
32.6506,380.75,263.50,-25.7217,2.1849,83.7936
32.6728,381.25,263.75,-25.5231,2.0855,84.0210
32.6922,382.25,264.00,-25.1258,1.9862,83.7754
32.7143,382.50,263.75,-25.0265,2.0855,83.8103
32.7343,383.50,264.25,-24.6292,1.8869,83.7901
32.7532,383.50,264.50,-24.6292,1.7876,84.0416
32.7728,384.25,264.25,-24.3313,1.8869,84.0268
32.7937,384.50,264.50,-24.2320,1.7876,83.5328
32.8150,385.25,264.75,-23.9341,1.6883,83.5271
32.8343,386.00,265.00,-23.6361,1.5890,83.5271
32.8535,386.50,265.00,-23.4375,1.5890,83.5421
32.8727,387.00,265.00,-23.2389,1.5890,83.0421
32.8911,387.50,265.75,-23.0403,1.2910,83.3057
32.9108,388.00,265.25,-22.8416,1.4897,83.2814
32.9326,388.25,265.50,-22.7423,1.3904,83.3080
32.9534,389.00,265.75,-22.4444,1.2910,83.2961
32.9742,389.75,266.00,-22.1465,1.1917,82.7906
32.9948,390.00,265.75,-22.0472,1.2910,82.7906
33.0149,390.50,266.00,-21.8485,1.1917,82.5422
33.0340,390.75,265.75,-21.7492,1.2910,82.5452
33.0563,391.50,266.25,-21.4513,1.0924,82.7815
33.0770,392.25,266.25,-21.1533,1.0924,82.5331
33.0975,392.50,266.50,-21.0540,0.9931,82.5274
33.1177,393.00,266.75,-20.8554,0.8938,82.2916
33.1373,393.25,266.50,-20.7561,0.9931,82.2789
33.1560,394.00,266.75,-20.4582,0.8938,81.8125
33.1769,394.25,266.50,-20.3589,0.9931,82.2789
33.1980,393.50,266.50,-20.6568,0.9931,82.5274
33.2191,394.50,266.75,-20.2595,0.8938,82.2906
33.2380,394.75,266.75,-20.1602,0.8938,82.0401
33.2590,395.00,266.75,-20.0609,0.8938,81.7819
33.2816,395.25,266.50,-19.9616,0.9931,82.2789
33.3015,398.00,267.75,-18.8692,0.4966,81.7819
33.3217,398.25,268.00,-18.7699,0.3972,81.2916
33.3400,398.50,267.75,-18.6706,0.4966,81.2916
33.3582,398.75,268.00,-18.5712,0.3972,81.2793
33.3813,399.25,268.00,-18.3726,0.3972,81.2766
33.4015,399.75,268.00,-18.1740,0.3972,81.2793
33.4209,400.25,268.75,-17.9754,0.0993,81.0586
33.4405,401.25,269.00,-17.5781,-0.0000,81.2916
33.4597,401.75,268.50,-17.3795,0.1986,80.7763
33.4807,402.00,268.75,-17.2802,0.0993,80.7821
33.5014,402.75,269.00,-16.9823,-0.0000,80.7790
33.5225,403.00,268.75,-16.8830,0.0993,80.7916
33.5426,403.50,269.00,-16.6843,-0.0000,80.5432
33.5656,403.75,269.00,-16.5850,-0.0000,80.7978
33.5852,404.50,269.25,-16.2871,-0.0993,80.7823
33.6043,405.25,269.25,-15.9892,-0.0993,80.5339
33.6229,405.25,269.50,-15.9892,-0.1986,80.2797
33.6432,405.75,269.50,-15.7905,-0.1986,80.2921
33.6658,405.75,269.75,-15.7905,-0.2979,79.5285
33.6851,407.00,269.75,-15.2940,-0.2979,80.2762
33.7053,407.25,269.25,-15.1947,-0.0993,80.0281
33.7256,407.50,270.50,-15.0953,-0.5959,80.0437
33.7479,408.50,270.50,-14.6981,-0.5959,80.0308
33.7680,408.75,270.75,-14.5988,-0.6952,79.5601
33.7873,409.50,270.75,-14.3009,-0.6952,79.7927
33.8055,409.75,270.50,-14.2015,-0.5959,79.7797
33.8253,410.00,270.25,-14.1022,-0.4966,79.7829
33.8475,410.25,270.50,-14.0029,-0.5959,79.7984
33.8678,411.00,271.25,-13.7050,-0.8938,79.2772
33.8872,411.25,271.00,-13.6057,-0.7945,79.2927
33.9052,412.00,271.00,-13.3077,-0.7945,79.5284
33.9254,412.75,271.25,-13.0098,-0.8938,79.5281
33.9471,412.75,271.00,-13.0098,-0.7945,79.2800
33.9681,413.50,271.25,-12.7119,-0.8938,79.2829
33.9891,414.00,271.25,-12.5132,-0.8938,79.2921
34.0093,414.00,271.50,-12.5132,-0.9931,79.0411
34.0316,414.75,272.00,-12.2153,-1.1917,79.2800
34.0512,415.50,271.75,-11.9174,-1.0924,78.7833
34.0695,415.75,271.75,-11.8181,-1.0924,79.0284
34.0890,416.25,272.00,-11.6194,-1.1917,78.7704
34.1103,416.50,272.00,-11.5201,-1.1917,78.5443
34.1313,416.50,272.00,-11.5201,-1.1917,78.5443
34.1506,418.25,272.25,-10.8250,-1.2910,78.0288
34.1691,418.00,272.25,-10.9243,-1.2910,78.2643
34.1891,418.25,272.50,-10.8250,-1.3904,78.2804
34.2067,418.75,272.50,-10.6263,-1.3904,77.7805
34.2272,419.25,273.00,-10.4277,-1.5890,77.7808
34.2478,419.50,272.50,-10.3284,-1.3904,78.0192
34.2682,419.75,273.00,-10.2291,-1.5890,77.7901
34.2893,421.25,273.25,-9.6332,-1.6883,78.0222
34.3091,421.25,273.25,-9.6332,-1.6883,78.0222
34.3318,421.50,273.50,-9.5339,-1.7876,78.0192
34.3512,421.75,273.50,-9.4346,-1.7876,77.7805
34.3730,422.25,273.75,-9.2360,-1.8869,78.0292
34.3933,423.00,273.75,-8.9380,-1.8869,77.2938
34.4153,424.00,274.00,-8.5408,-1.9862,77.5292
34.4369,424.00,274.00,-8.5408,-1.9862,77.5292
34.4567,424.25,273.50,-8.4415,-1.7876,77.2775
34.4768,424.75,273.75,-8.2429,-1.8869,77.0292
34.4982,425.50,274.00,-7.9449,-1.9862,77.0292
34.5171,425.75,274.00,-7.8456,-1.9862,77.2808
34.5366,426.00,274.25,-7.7463,-2.0855,76.7877
34.5552,427.00,274.75,-7.3491,-2.2842,76.7872
34.5757,427.00,274.50,-7.3491,-2.1849,77.0292
34.5995,427.50,274.50,-7.1504,-2.1849,76.5294
34.6186,428.25,275.00,-6.8525,-2.3835,76.7809
34.6367,428.25,275.00,-6.8525,-2.3835,76.7809
34.6546,429.25,275.00,-6.4552,-2.3835,76.7709
34.6726,429.00,275.00,-6.5546,-2.3835,77.0195
34.6911,429.50,275.25,-6.3559,-2.4828,76.2944
34.7114,430.00,275.00,-6.1573,-2.3835,76.5357
34.7315,430.50,275.50,-5.9587,-2.5821,76.5295
34.7551,431.25,275.50,-5.6608,-2.5821,76.2812
34.7737,431.75,275.50,-5.4621,-2.5821,75.7812
34.7931,432.25,275.75,-5.2635,-2.6814,75.5230
34.8153,432.25,275.25,-5.2635,-2.4828,76.0296
34.8355,432.50,275.75,-5.1642,-2.6814,75.7950
34.8539,433.50,276.25,-4.7670,-2.8800,75.3107
34.8730,433.50,276.25,-4.7670,-2.8800,75.7943
34.8911,434.25,276.25,-4.4690,-2.8800,75.0624
34.9140,434.75,276.75,-4.2704,-3.0787,75.5361
34.9338,434.75,276.25,-4.2704,-2.8800,75.5296
34.9524,435.50,276.75,-3.9725,-3.0787,75.2845
34.9731,436.00,276.50,-3.7738,-2.9793,75.5327
34.9916,436.00,277.00,-3.7738,-3.1780,75.5299
35.0102,435.75,276.75,-3.8731,-3.0787,75.5300
35.0314,436.75,277.00,-3.4759,-3.1780,75.7683
35.0509,437.50,276.75,-3.1780,-3.0787,75.2648
35.0688,437.75,277.00,-3.0787,-3.1780,75.2816
35.0875,438.25,277.00,-2.8800,-3.1780,74.7817
35.1069,438.50,277.25,-2.7807,-3.2773,74.7787
35.1248,439.00,277.50,-2.5821,-3.3766,75.0300
35.1439,439.25,277.25,-2.4828,-3.2773,75.0296
35.1672,439.75,277.50,-2.2842,-3.3766,74.7820
35.1862,440.75,277.75,-1.8869,-3.4759,75.0231
35.2044,441.00,277.75,-1.7876,-3.4759,74.7949
35.2231,441.25,278.00,-1.6883,-3.5752,74.7817
35.2422,441.50,277.75,-1.5890,-3.4759,74.7783
35.2649,441.50,278.25,-1.5890,-3.6745,74.7787
35.2842,442.25,277.75,-1.2910,-3.4759,74.5300
35.3030,442.25,278.25,-1.2910,-3.6745,74.5304
35.3226,443.25,277.75,-0.8938,-3.4759,74.5300
35.3431,443.75,278.25,-0.6952,-3.6745,74.5233
35.3649,443.75,278.50,-0.6952,-3.7738,74.2686
35.3840,444.25,278.50,-0.4966,-3.7738,74.2821
35.4046,444.50,278.50,-0.3972,-3.7738,74.0203
35.4251,444.75,278.50,-0.2979,-3.7738,73.7821
35.4483,445.50,279.00,0.0000,-3.9725,74.0439
35.4668,445.75,278.75,0.0993,-3.8731,73.5308
35.4865,445.75,278.50,0.0993,-3.7738,73.7821
35.5056,445.75,278.75,0.0993,-3.8731,74.0235
35.5263,445.50,279.00,0.0000,-3.9725,74.0304
35.5492,446.00,279.00,0.1986,-3.9725,73.5308
35.5679,446.00,279.00,0.1986,-3.9725,73.5308
35.5881,446.00,279.00,0.1986,-3.9725,73.5308
35.6086,445.75,278.25,0.0993,-3.6745,73.5304
35.6319,446.00,279.00,0.1986,-3.9725,73.0337
35.6522,445.75,278.75,0.0993,-3.8731,73.5371
35.6760,446.00,278.75,0.1986,-3.8731,73.2753
35.6984,445.50,278.25,0.0000,-3.6745,73.7851
35.7177,446.00,277.50,0.1986,-3.3766,73.5336
